title,addr_zip,size_sqft,bedrooms,bathrooms,prewar,price
73 Worth Street #5D,10013,1925,2.0,2.0,1,1850000
135 Watts Street #2A,10013,2700,2.0,2.0,1,2595000
20-26 North Moore Street #5W,10013,2700,3.0,1.0,1,2595000
18 Leonard Street #1D,10013,3384,3.0,3.0,1,3350000
73 Worth #4D,10013,1924,2.0,2.0,1,1850000
111 Hudson Street #5FL,10013,4002,3.0,4.0,1,3850000
25 Murray #6G,10007,1611,2.0,2.0,1,1550000
25 Murray Street #4F,10007,1558,2.0,2.0,1,1500000
335 Greenwich Street #2A,10013,1350,2.0,2.0,1,1300000
165 Hudson Street #3A,10013,1400,2.0,1.0,1,1350000
156 Franklin Street #1F,10013,880,1.0,1.0,1,849000
80 Leonard Street #3CX,10013,1856,2.0,2.0,1,1795000
25 Murray #4K,10007,1395,1.0,2.0,1,1350000
53 Murray #2,10007,2061,2.0,3.0,1,1995000
25 Murray Street #3C,10007,1911,1.0,2.0,1,1850000
55 Hudson Street #3A,10013,1290,1.0,1.0,1,1249000
395 Broadway #5E,10013,1200,2.0,1.0,1,1179000
258 Broadway #8E,10007,1320,2.0,2.0,1,1280000
366 Broadway #7B,10013,1850,2.0,2.0,1,1795000
105 Hudson Street #411,10013,350,0.0,1.0,1,340000
288 West Street #3E,10013,2200,3.0,1.0,1,2139000
71 Hudson Street #4,10013,2036,2.0,2.0,1,1950000
56 Warren #3E,10007,2200,1.0,2.0,1,2145000
80 Chambers Street #12D,10007,1640,2.0,2.0,1,1599000
9-15 Murray #8NE,10007,2272,3.0,1.0,1,2200000
157 Hudson Street #2B,10013,3885,3.0,2.0,1,3795000
270 Broadway #21B,10007,2554,3.0,3.0,1,2495000
60 Beach Street #4D,10013,2557,1.0,1.0,1,2500000
161 Duane Street #2B,10013,2403,3.0,2.0,1,2350000
270 Broadway ,10007,2554,3.0,3.0,1,2500000
25 Murray Street #4B,10007,1736,2.0,2.0,1,1700000
79 Worth Street #4R,10013,1909,2.0,2.0,1,1875000
25 Murray #2H,10007,1806,2.0,2.0,1,1775000
25 Murray Street #6H,10007,1806,2.0,2.0,1,1775000
28 Laight Street #5C,10013,2899,2.0,2.0,1,2850000
55 Hudson Street ,10013,1270,2.0,2.0,1,1249000
79 Laight Street #4D,10013,2767,3.0,3.0,1,2700000
105 Hudson Street #302,10013,330,0.0,1.0,1,325000
92 Chambers Street #2,10007,1610,3.0,2.0,1,1350000
474 Greenwich Street #3N,10013,1370,0.0,1.0,1,1350000
108 Reade Street #3W,10013,2160,3.0,2.0,1,2150000
79 Laight Street #6E,10013,3991,3.0,3.0,1,3798000
6 Varick Street #5A,10013,1010,1.0,1.0,1,999000
258 Broadway ,10007,1008,2.0,1.0,1,998000
25 Murray Street #3E,10007,1842,2.0,2.0,1,1825000
52 Thomas Street ,10013,1916,3.0,2.0,1,1900000
184 Franklin Street #3,10013,1200,1.0,2.0,1,1190000
195 Hudson Street #5D,10013,2299,2.0,2.0,1,2280000
258 Broadway #6D,10007,1008,2.0,1.0,1,1000000
53 Warren Street #GRNDFLR,10007,2367,0.0,0.0,1,2350000
25 Murray Street #5K,10007,1395,1.0,2.0,1,1385000
40 White Street #4,10013,1000,1.0,1.0,1,995000
10 Leonard #3N,10013,1000,1.0,1.0,1,995000
395 Broadway #14A,10013,1200,2.0,1.0,1,1195000
395 Broadway #10C,10013,1200,1.0,1.0,1,1195000
474 Greenwich Street #6W,10013,1400,2.0,1.0,1,1395000
109 Reade Street #5,10013,1377,2.0,2.0,1,1495000
1 Worth Street #3R,10013,1500,1.0,1.0,1,1495000
335 Greenwich Street #5A,10013,1600,2.0,2.0,1,1595000
474 Greenwich Street #2N,10013,1800,2.0,2.0,1,1795000
36 North Moore Street #3W,10013,1800,2.0,1.0,1,1795000
55 White Street #1C,10013,2221,3.0,3.0,1,2595000
195 Hudson #5D,10013,2299,2.0,0.0,1,2298000
68 Laight Street #1A,10013,1300,2.0,1.0,1,1299000
90 West Broadway #PH1314,10007,7000,5.0,7.0,1,6995000
79 Worth Street #5FXPH,10013,1976,2.0,2.0,1,1975000
356 Broadway #PH5C,10013,2200,3.0,3.0,1,2199000
55 White Street #1C,10013,2221,3.0,3.0,1,2599000
1 Hudson Street #4FL,10007,2000,3.0,2.0,1,2000000
366 Broadway #5B,10013,1800,2.0,2.0,1,1800000
105 Hudson Street #302,10013,330,,1.0,1,330000
62 Beach Street #THA,10013,4634,3.0,3.0,1,4650000
155 Hudson Street #4N,10013,2242,2.0,2.0,1,2250000
19 Warren Street #2W,10007,1619,3.0,2.0,1,1627500
Loft House #1C,10013,2964,3.0,3.0,1,2995000
67 Hudson Street #2B,10013,1144,3.0,1.0,1,1150000
25 Murray #4D,10007,1417,2.0,3.0,1,1425000
137 Duane Street #UNIT2C,10013,2287,2.0,2.0,1,2300000
66 Leonard Street #5F,10013,1389,1.0,1.0,1,1399000
80 Chambers Street #10E,10007,1085,1.0,1.0,1,1095000
73 Worth Street #5B,10013,2571,3.0,2.0,1,2595000
173 Duane Street #2,10013,3800,3.0,2.0,1,3850000
122 Chambers Street #4FOUR,10007,1805,2.0,2.0,1,1835000
395 Broadway #3C,10013,1200,2.0,1.0,1,1225000
8 Warren Street #2WEST,10007,2074,2.0,2.0,1,2120000
8 Warren Street #2EAST,10007,1932,2.0,2.0,1,1975000
25 Murray #3B,10007,1736,2.0,2.0,1,1775000
157 Hudson Street #2C,10013,2440,2.0,2.0,1,2495000
25 Murray #2G,10013,1611,2.0,2.0,1,1649500
25 Murray Street #5G,10007,1611,2.0,2.0,1,1650000
17 Warren Street #4,10007,1415,2.0,1.0,1,1450000
157 Duane Street #4,10013,1700,1.0,1.0,1,1745000
45 Lispenard Street #7E,10013,1800,2.0,1.0,1,1849000
137 Duane Street #4C,10013,725,0.0,1.0,1,745000
25 Murray Street #4E,10007,1842,2.0,2.0,1,1895000
165 Hudson Street #5A,10013,1350,2.0,1.0,1,1390000
472 Greenwich Street 5TH-FLOOR,10013,1212,1.0,1.0,1,1249000
52 Thomas Street #5C,10013,1745,1.0,2.0,1,1800000
16 Hudson Street ,10013,1500,2.0,1.0,1,1550000
74 Reade Street #1E,10007,3000,2.0,1.0,1,3100000
270 Broadway #21D,10007,4014,4.0,3.0,1,4150000
10 Jay Street #2C,10013,1350,2.0,2.0,1,1400000
106 Duane Street #2,10007,1766,2.0,1.0,1,2000000
25 Murray #5H,10007,1806,2.0,2.0,1,1875000
156 Franklin Street #6,10013,1700,2.0,2.0,1,1765000
28 Laight Street #1A,10013,3127,3.0,3.0,1,3250000
195 Hudson Street #2C,10013,2400,2.0,3.0,1,2495000
7 Worth Street #6,10013,4750,2.0,1.0,1,4950000
195 Hudson Street #4D,10013,2298,1.0,2.0,1,2395000
66 Leonard Street #7D,10013,1389,1.0,1.0,1,1449000
148 Chambers #6,10007,1764,2.0,2.0,1,1650000
25 Murray #8A,10013,1956,3.0,3.0,1,2050000
52 Thomas Street #2C,10013,1740,2.0,2.0,1,1825000
78 Leonard Street #2G,10013,1286,2.0,2.0,1,1350000
160 Chambers Street #3,10007,1500,1.0,1.0,1,1575000
78 Leonard Street #2E,10013,1380,1.0,1.0,1,1450000
110 Franklin Street 4TH-FLOOR,10013,4258,4.0,2.0,1,4475000
90 Franklin Street #6N,10013,1895,2.0,2.0,1,1995000
261 Broadway #5A,10007,754,1.0,1.0,1,795000
250 West Street #H,10013,1208,1.0,1.0,1,1275000
20 North Moore Street #4E,10013,2700,1.0,2.0,1,2850000
25 Murray #2E,10007,1842,2.0,2.0,1,1950000
56 Thomas Street #3,10013,1789,1.0,2.0,1,1895000
6 Varick Street #6A,10013,1600,2.0,2.0,1,1695000
129 Duane Street #3T,10013,2350,2.0,2.0,1,2495000
134 Duane Street #2N,10013,2000,3.0,1.0,1,2125000
261 Broadway #2C,10007,800,1.0,1.0,1,850000
260 West Broadway #5G,10013,1334,2.0,2.0,1,1595000
100 Reade Street ,10013,1550,3.0,2.0,1,1650000
100 Reade Street #5A,10013,1550,2.0,2.0,1,1650000
165 Duane Street #3D,10013,1550,1.0,2.0,1,1650000
53 Murray Street ,10007,2061,2.0,3.0,1,2195000
90 Hudson Street #4D,10013,1150,1.0,1.0,1,1225000
250 West Street #J,10013,1383,1.0,1.0,1,1475000
150 Franklin Street #3,10013,3000,3.0,2.0,1,3200000
80 Leonard Street #5A,10013,1213,1.0,1.0,1,1295000
73 Worth Street #4C,10013,2200,2.0,2.0,1,2350000
472 Greenwich Street #7,10013,1212,2.0,1.0,1,1295000
143 Reade Street #2A,10007,2760,3.0,3.0,1,2950000
39 North Moore Street #3B,10013,2184,1.0,2.0,1,2300000
67 Murray Street ,10007,12600,10.0,7.0,1,13500000
73 Worth Street #3F,10013,2233,2.0,3.0,1,2395000
80 Warren Street #52,10007,2000,2.0,2.0,1,2149000
88 Chambers #2,10007,1595,2.0,2.0,1,1714625
161 Hudson Street #2B,10013,2314,3.0,2.0,1,2500000
79 Laight Street #3C,10013,2783,3.0,3.0,1,2950000
47 Murray #2FL,10013,2125,2.0,2.0,1,2295000
138 Duane Street #5S,10013,1619,2.0,2.0,1,1750000
395 Broadway ,10013,1200,2.0,1.0,1,1295000
80 Chambers Street #15E,10007,1085,2.0,1.0,1,1175000
25 Murray #6E,10007,1842,2.0,2.0,1,1995000
71 Warren Street #2,10007,1800,2.0,2.0,1,1950000
424 Washington Street ,10013,1103,1.0,1.0,1,1195000
51 Leonard Street #1W,10013,3395,2.0,3.0,1,3685000
161 Hudson Street #5C,10013,2117,2.0,2.0,1,2295000
60 Beach Street #MAISB,10013,3457,3.0,2.0,1,3750000
79 Worth Street #4F,10013,1829,2.0,2.0,1,1985000
395 Broadway #11B,10013,1100,2.0,2.0,1,1195000
109 Reade Street #6,10013,765,2.0,1.0,1,1195000
25 Murray #8H,10007,2094,3.0,3.0,1,2275000
161 Hudson Street #4C,10013,2117,2.0,2.0,1,2300000
112 Hudson Street ,10013,1103,2.0,1.0,1,1250000
16 Hudson Street #3C,10013,2000,2.0,2.0,1,2175000
165 Duane Street #3CD,10013,3400,2.0,4.0,1,3699000
38-44 Warren Street #4B,10007,2162,3.0,2.0,1,2350000
105 Hudson Street 400-401,10013,918,0.0,1.0,1,999000
430 Greenwich Street #5W,10013,1700,0.0,1.0,1,1850000
135 Hudson Street #6R,10013,1700,2.0,1.0,1,1850000
288 West Street #4E,10013,2200,2.0,2.0,1,2395000
6 Varick Street #4A,10013,1010,1.0,1.0,1,1100000
361 Greenwich Street - Apt: 4 #4C,10013,913,1.0,1.0,1,995000
139 Reade Street #2A,10013,2702,4.0,3.0,1,2950000
79 Laight Street ,10013,2767,3.0,3.0,1,2995000
25 Murray #6D,10007,1417,2.0,3.0,1,1550000
25 Murray Street #6D,10007,1417,2.0,3.0,1,1550000
25 Murray #6B,10013,1736,3.0,2.0,1,1899000
250 West Street #8K,10013,1549,1.0,2.0,1,1695000
8 Warren Street #3EAST,10007,2010,2.0,2.0,1,2200000
6 Varick Street ,10013,1000,1.0,1.0,1,1095000
60 Beach Street #4D,10013,2557,1.0,1.0,1,2800000
171 Duane Street #4,10013,2100,3.0,2.0,1,2300000
250 West Street #3A,10013,1973,2.0,2.0,1,2165000
44 Laight Street #1A,10013,3500,3.0,3.0,1,3295000
1 Hudson Street #8,10007,2000,3.0,1.0,1,2198000
157 Hudson Street #1A,10013,5400,4.0,4.0,1,5495000
9 Murray Street #5NE,10007,1910,3.0,2.0,1,2100000
55 White Street #3A,10013,587,0.0,1.0,1,650000
184 Franklin Street #9,10013,500,1.0,1.0,1,550000
85 Leonard Street #2,10013,2500,2.0,2.0,1,2750000
38-44 Warren #3C,10007,2815,3.0,2.0,1,3100000
20-26 North Moore Street #7E,10013,2700,2.0,2.0,1,2975000
74 Reade Street #5E,10007,1200,2.0,2.0,1,1325000
25 Murray #4H,10007,1806,3.0,2.0,1,1995000
55 Warren Street #RET2,10007,3165,0.0,1.0,1,3500000
47 Murray #3FL,10007,2125,2.0,2.0,1,2350000
148 Chambers Street #4,10007,1764,2.0,2.0,1,1750000
148 Chambers Street #5,10007,1582,2.0,2.0,1,1750000
79 Laight Street #5F,10013,2972,2.0,2.0,1,3195000
44 Laight Street #5A,10013,4052,3.0,4.0,1,4450000
165 Duane Street #2A,10013,1800,3.0,2.0,1,1995000
427 Washington Street #6W,10013,1800,1.0,1.0,1,1995000
106 Duane Street #2FLR,10007,2100,1.0,1.0,1,2330000
250 West Street #4A,10013,1973,2.0,2.0,1,2190000
250 West Street #3J,10013,1211,1.0,1.0,1,1345000
78 Leonard Street #5F,10013,1328,1.0,1.0,1,1475000
6 Varick #9B,10013,1350,2.0,1.0,1,1500000
36 White Street #3,10013,1525,2.0,2.0,1,1695000
8 Warren Street #3WEST,10007,2157,2.0,2.0,1,2400000
62 Beach Street #4G,10013,1306,1.0,1.0,1,1550000
55 North Moore Street #2R,10013,2650,3.0,2.0,1,2950000
28 Laight Street #2B,10013,2686,2.0,2.0,1,2995000
157 Duane Street #4,10013,1700,1.0,1.0,1,1895000
395 Broadway #9A,10013,1300,0.0,1.0,1,1295000
58 Walker Street Fl 4 #4,10013,1927,3.0,2.0,1,2150000
28 Laight Street #5B,10013,2686,2.0,2.0,1,2999000
39 Worth Street #3W,10013,2125,1.0,2.0,1,2375000
80 Warren Street #49,10007,2100,3.0,2.0,1,2350000
92 Chambers Street #4,10007,1385,3.0,2.0,1,1550000
53 Warren Street #4,10007,1562,2.0,2.0,1,1750000
250 West Street #5A,10013,1976,2.0,2.0,1,2215000
260 West Broadway ,10013,1421,1.0,2.0,1,1795000
78 Leonard Street #5H,10013,1419,2.0,2.0,1,1595000
474 Greenwich Street #6W,10013,1400,2.0,1.0,1,1575000
76 Laight Street #5,10013,2400,2.0,1.0,1,2700000
76 Laight Street #4,10013,2400,2.0,1.0,1,2700000
45 Walker #2,10013,4781,3.0,3.0,1,5400000
184 Franklin Street #8,10013,600,1.0,1.0,1,675000
395 Broadway #11A,10013,1200,2.0,1.0,1,1350000
270 Broadway #17TH,10007,1998,2.0,2.0,1,2250000
270 Broadway #17TH,10007,1998,2.0,2.0,1,2250000
270 Broadway #17TH,10007,1998,2.0,2.0,1,2250000
366 Broadway #8A,10013,1640,2.0,1.0,1,1850000
99 Reade Street #5F,10013,1060,2.0,2.0,1,1199000
366 Broadway #5C,10013,1989,2.0,2.0,1,2250000
250 West Street #5J,10013,1211,1.0,1.0,1,1370000
161 Hudson Street #3C,10013,2117,2.0,2.0,1,2395000
8 Warren Street #4EAST,10007,2010,2.0,2.0,1,2275000
416 Washington Street ,10013,1278,2.0,2.0,1,1450000
9 Murray Street #11NE,10007,2287,2.0,2.0,1,2595000
165 Duane Street #8C,10013,1850,1.0,2.0,1,2100000
395 Broadway #11B,10013,1100,1.0,2.0,1,1250000
474 Greenwich Street #6W,10013,1400,2.0,1.0,1,1595000
79 Worth Street #3R,10013,1909,2.0,2.0,1,2175000
38 Warren Street #3A,10007,2632,3.0,2.0,1,3000000
78 Leonard Street #4E,10013,1556,2.0,2.0,1,1775000
52 Thomas Street #3A,10013,1753,2.0,2.0,1,2000000
55 Hudson Street #7A,10013,1270,1.0,1.0,1,1450000
55 North Moore Street #4R,10013,2100,2.0,2.0,1,2400000
79 Laight Street #5G,10013,2820,3.0,2.0,1,2995000
73 Worth Street #2E,10013,1918,2.0,2.0,1,2195000
57 Walker Street #4B,10013,1830,3.0,2.0,1,2095000
73 Worth #PHA,10013,2352,3.0,2.0,1,2695000
76 Laight Street #4,10013,2400,2.0,1.0,1,2750000
135 Watts Street #2B,10013,2700,3.0,2.0,1,3095000
