title,addr_zip,size_sqft,bedrooms,bathrooms,prewar,price
60 Gramercy Park North #17G,10010,800,1.0,1.0,1,889000
305 Second Avenue #324,10003,1223,1.0,2.0,1,1595000
305 Second Avenue #522,10003,910,1.0,2.0,1,1475000
205 East 16th Street #2C,10003,1787,2.0,2.0,1,1995000
130 East 17th Street #3A,10003,600,1.0,1.0,1,670000
305 Second Avenue #310,10003,884,1.0,1.0,1,1095000
353 East 19th Street ,10003,4000,,,1,4495000
102 E 22nd Street #4F,10010,600,1.0,1.0,1,675000
305 Second Avenue #340,10003,1275,1.0,1.0,1,1200000
295 Third Avenue #3B,10010,600,0.0,1.0,1,775000
210 East 21st Street #4C,10010,350,0.0,1.0,1,399000
112 East 19th Street 7R ,10003,1950,3.0,2.0,1,2225000
81 Irving Place #11D,10003,700,1.0,1.0,1,799000
81 Irving Place #9H,10003,525,0.0,1.0,1,600000
200 East 16th Street #11L,10003,1000,2.0,1.0,1,1145000
305 Second Avenue #503,10003,702,1.0,1.0,1,1195000
305 Second Avenue #528,10003,1642,3.0,2.0,1,1899000
305 Second Avenue #528,10003,1252,3.0,2.0,1,1899000
236 East 19th Street ,10003,3880,5.0,3.0,1,4995000
256 Third Avenue #HOUSE,10010,4729,,,1,5500000
112 East 19th Street #3F,10003,1800,2.0,2.0,1,2095000
305 Second Avenue #711,10003,1124,1.0,2.0,1,1450000
102 East 22nd Street #6D,10010,510,1.0,1.0,1,595000
305 Second Avenue #307,10003,1276,1.0,2.0,1,1495000
60 Gramercy Park North #8F,10010,850,1.0,1.0,1,999000
44 Gramercy Park North #3D,10010,900,1.0,1.0,1,1059000
305 Second Avenue #520,10003,843,1.0,1.0,1,1450000
126 East 16th Street #3A,10003,1600,2.0,2.0,1,1895000
205 East 22nd Street #3B,10010,900,1.0,1.0,1,950000
305 Second Avenue #528,10003,1642,3.0,2.0,1,1950000
60 Gramercy Park North #5LM,10010,1850,3.0,2.0,1,2200000
81 Irving Place #9H,10003,525,0.0,1.0,1,625000
143 East 18th Street ,10003,4192,5.0,3.0,1,5000000
112 East 19th Street #3F,10003,1800,3.0,2.0,1,2150000
112 East 19th Street #6F,10003,1800,3.0,1.0,1,2150000
224 East 17th Street #4F,10003,543,0.0,1.0,1,650000
205 East 16th Street #2D,10003,2111,3.0,2.0,1,2535000
34 Gramercy Park East #MBF,10003,1150,1.0,1.0,1,1385000
302 East 19th Street #3B,10003,665,1.0,2.0,1,849000
205 East 16th Street #6E,10003,879,1.0,1.0,1,1070000
60 Gramercy Park North #4F,10010,800,1.0,1.0,1,975000
305 Second Avenue #502,10003,851,1.0,1.0,1,1095000
44 Gramercy Park North #8D,10010,950,1.0,1.0,1,1160000
312 East 18th Street ,10003,2800,,,1,4295000
312 East 22nd Street #2B,10010,1540,2.0,2.0,1,1890000
205 East 22nd Street #6H,10010,855,1.0,1.0,1,1050000
81 Irving Place #8D,10003,650,1.0,1.0,1,799000
151 East 20th Street #5E,10010,315,0.0,1.0,1,399900
305 Second Avenue #320,10003,1174,1.0,2.0,1,1450000
112 East 19th Street #5F,10003,1800,2.0,2.0,1,2225000
148 East 19th Street #2D,10003,414,0.0,1.0,1,514500
205 East 16th Street #4F,10003,1120,2.0,2.0,1,1395000
60 Gramercy Park North #5CD,10010,2000,4.0,2.0,1,2495000
151 East 20th Street #2E,10003,400,0.0,1.0,1,499000
205 East 16th Street ,10003,1708,2.0,2.0,1,1800000
81 Irving Place #2ABH,10003,1600,3.0,3.0,1,1999000
45 Gramercy Park North #34D,10010,1600,3.0,2.0,1,2000000
316 East 22nd Street #PH1,10010,1777,2.0,2.0,1,2225000
205 East 16th Street #5P,10003,2026,2.0,2.0,1,2550000
316 East 22nd Street #4,10010,2415,3.0,2.0,1,3050000
305 Second Avenue #312,10003,1322,1.0,2.0,1,1525000
81 Irving Place #6B,10003,650,1.0,1.0,1,825000
81 Irving Place #6B,10003,650,1.0,1.0,1,825000
305 Second Avenue #532,10003,1560,3.0,2.0,1,1995000
305 Second Avenue #532,10003,1087,3.0,2.0,1,1995000
117 East 18th Street #2,10003,1617,3.0,2.0,1,2399000
305 Second Avenue #723,10003,906,2.0,1.0,1,1495000
112 East 19th Street #8F,10003,1950,2.0,2.0,1,2500000
222 East 18th Street ,10003,4940,10.0,0.0,1,6350000
305 Second Avenue #306,10003,1238,1.0,2.0,1,1595000
305 Second Avenue #302,10003,1176,1.0,2.0,1,1525000
316 East 22nd Street #5,10010,2415,3.0,2.0,1,3125000
148 East 19th Street #2A,10003,587,1.0,1.0,1,761250
305 Second Avenue #722,10003,1110,2.0,2.0,1,1795000
205 East 22nd Street #1C,10010,1416,2.0,1.0,1,1850000
105 East 15th #78,10003,250,0.0,1.0,1,325000
148 East 19th Street #2C,10003,561,1.0,1.0,1,729750
200 East 16th Street #17E,10003,690,1.0,1.0,1,899000
105 East 16th Street #PH,10003,1300,1.0,1.0,1,1695000
305 Second Avenue #703,10003,717,1.0,1.0,1,1350000
305 Second Avenue #504,10003,1105,1.0,1.0,1,1450000
105 East 16th Street #5,10003,4000,3.0,2.0,1,5250000
305 Second Avenue #345,10003,1308,2.0,1.0,1,1650000
305 Second Avenue #332,10003,859,1.0,1.0,1,1250000
305 Second Avenue #511,10003,1089,1.0,2.0,1,1595000
310 East 15th Street #3B,10003,2081,3.0,3.0,1,2750000
205 East 22nd Street #4EF,10010,1797,2.0,2.0,1,2395000
305 Second Avenue #508,10003,618,1.0,1.0,1,1150000
305 Second Avenue #530,10003,810,2.0,1.0,1,1450000
305 Second Avenue #728,10003,721,1.0,1.0,1,1350000
305 Second Avenue #716,10003,1625,2.0,2.0,1,2195000
205 East 16th Street #3F,10003,1441,2.0,2.0,1,1949000
305 Second Avenue #517,10003,1071,1.0,1.0,1,1450000
148 East 19th Street #2B,10003,340,0.0,1.0,1,462000
305 Second Avenue #519,10003,1162,1.0,2.0,1,1750000
316 East 22nd Street #PH2,10010,1782,2.0,2.0,1,2450000
305 Second Avenue #326,10003,1157,1.0,1.0,1,1250000
81 Irving Place #3B,10003,650,1.0,1.0,1,895000
305 Second Avenue #534,10003,829,2.0,1.0,1,1495000
60 East Gramercy Park North #9LM,10010,1850,3.0,2.0,1,2590000
305 Second Avenue #339,10003,1359,2.0,2.0,1,2050000
305 Second Avenue #334,10003,1002,1.0,1.0,1,1255000
143 E. 18th Street ,10003,4200,,,1,5900000
148 East 19th Street #4B,10003,1009,2.0,2.0,1,1417500
205 East 16th Street #4F,10003,1120,2.0,2.0,1,1575000
305 Second Avenue #538,10003,585,1.0,1.0,1,1175000
305 Second Avenue #713,10003,1455,2.0,2.0,1,1995000
148 East 19th Street #4A,10003,781,1.0,1.0,1,1102500
205 East 22nd Street #4J,10010,776,1.0,1.0,1,1100000
305 Second Avenue #531,10003,852,2.0,1.0,1,1695000
148 East 19th Street #5A,10003,903,1.0,1.0,1,1286250
305 Second Avenue #515,10003,1424,2.0,2.0,1,2795000
312 East 22nd Street #PHB,10010,1679,3.0,3.0,1,2395000
305 Second Avenue #701,10003,1179,2.0,2.0,1,1795000
305 Second Avenue #311,10003,1108,1.0,1.0,1,1350000
141 East 18th Street ,10003,4200,5.0,4.0,1,6000000
305 Second Avenue #724,10003,958,2.0,2.0,1,1750000
60 Gramercy Park North #1011K,10010,1600,3.0,3.0,1,2295000
305 Second Avenue #727,10003,667,1.0,1.0,1,1325000
148 East 19th Street #6A,10003,903,1.0,1.0,1,1317750
305 Second Avenue #720,10003,908,2.0,1.0,1,1695000
148 East 19th Street #5B,10003,1029,2.0,2.0,1,1506750
305 Second Avenue #507,10003,1154,2.0,1.0,1,1695000
305 Second Avenue #535,10003,601,1.0,1.0,1,1395000
295 Third Avenue #3A,10010,600,2.0,1.0,1,889000
148 East 19th Street #4B,10003,1009,2.0,2.0,1,1500000
305 Second Avenue #725,10003,924,2.0,2.0,1,1675000
305 Second Avenue #306,10003,876,1.0,1.0,1,1850000
205 East 16th Street #6B,10003,1622,1.5,2.0,1,1799000
305 Second Avenue #317,10003,1578,2.0,2.0,1,1995000
148 East 19th Street #3D,10003,414,0.0,1.0,1,628950
148 East 19th Street #3A,10003,587,1.0,1.0,1,892500
205 East 16th Street #5A,10003,2129,2.0,2.0,1,3250000
305 2nd Avenue #529,10003,1110,2.0,2.0,1,1695000
305 Second Avenue #344,10003,1109,2.0,1.0,1,1695000
305 Second Avenue #318,10003,1439,2.0,2.0,1,2895000
305 Second Avenue #314,10003,1809,3.0,2.0,1,2795000
7 Gramercy Park West,10003,1005,2.0,2.0,1,1700000
316 East 22nd Street #PH1,10010,1777,2.0,2.0,1,2800000
305 Second Avenue #526,10003,1074,2.0,1.0,1,1695000
305 Second Avenue #346,10003,1043,1.0,1.0,1,1650000
305 Second Avenue #304,10003,1329,2.0,2.0,1,1995000
148 East 19th Street #3C,10003,561,1.0,1.0,1,892500
141 East 19th Street ,10003,5009,5.0,3.0,1,7995000
148 East 19th Street #3B,10003,340,0.0,1.0,1,551250
305 Second Avenue #343,10003,1327,2.0,1.0,1,1850000
139 East 19th Street #HOUSE,10003,4876,,,1,13000000
148 East 19th Street #5B,10003,1029,2.0,2.0,1,1695000
148 East 19th Street #PHB,10003,1409,3.0,3.0,1,2350000
148 East 19th Street #PHA,10003,1283,2.0,2.0,1,2150000
60 Gramercy Park North #2B,10010,1400,2.0,2.0,1,2350000
45 Gramercy Park North #14B,10010,2300,3.0,2.0,1,3975000
137 East 18th Street TOWNHOUSE,10003,2960,5.0,5.0,1,7495000
24 Gramercy Park South #12E,10003,2000,3.0,3.0,1,3495000
136 East 19th Street #GARDEN/W,10003,2569,4.0,2.0,1,4500000
60 Gramercy Park North #12B,10010,1600,3.0,2.0,1,2850000
24 Gramercy Park #1011S,10003,1400,2.0,2.0,1,2500000
148 East 19th Street #3B,10003,340,0.0,1.0,1,665000
50 Gramercy Park North ,10010,1848,2.0,2.0,1,3900000
45 Gramercy Park North #7A,10010,1500,2.0,2.0,1,3200000
81 Irving Place #34G,10003,1300,2.0,2.0,1,2800000
36 Gramercy Park E #9S,10003,2227,3.0,2.0,1,4850000
50 Gramercy Park North #5A,10010,2150,3.0,3.0,1,4750000
50 Gramercy Park North #6A,10010,2150,3.0,3.0,1,4850000
23 Gramercy Park South #HOUSE,10003,8812,12.0,8.0,1,20000000
1 Gramercy Park West ,10003,650,1.0,1.0,1,1500000
50 Gramercy Park North #16A,10010,2988,3.0,3.0,1,6900000
50 Gramercy Park North #3A,10010,2151,3.0,3.0,1,5450000
60 Gramercy Park North #14A,10010,1900,3.0,2.0,1,4950000
36 Gramercy Park East #12N,10003,1288,2.0,2.0,1,3367000
18 Gramercy Park South MAISONETTE,10003,3746,2.0,3.0,1,9800000
36 Gramercy Park E #4SW,10003,2164,3.0,3.0,1,5895000
22 Gramercy Park South #PH,10003,3620,3.0,5.0,1,9995000
50 Gramercy Park North ,10010,3810,3.0,2.0,1,11000000
36 Gramercy Park E #3N,10003,1277,2.0,2.0,1,3831000
36 Gramercy Park E #8N,10003,1905,3.0,3.0,1,5715000
36 Gramercy Park E #8N,10003,1905,3.0,3.0,1,5715000
50 Gramercy Park North #9B,10010,2873,3.0,3.0,1,8700000
201 East 15th Street #3J,10003,500,0.0,1.0,0,225000
205 Third Avenue #8R,10003,675,0.0,1.0,0,339000
4 Lexington Avenue ,10010,725,,1.0,0,399000
142 East 16th Street #8G,10003,600,0.0,1.0,0,360000
205 3rd Avenue #15L,10003,600,0.0,1.0,0,369000
142 East 16th Street #3F,10003,600,0.0,1.0,0,375000
201 East 21st Street #18H,10010,603,1.0,1.0,0,379000
4 Lexington Avenue #1A,10010,600,1.0,2.0,0,379000
142 East 16th Street #4C,10003,600,0.0,1.0,0,379000
205 Third Avenue #18P,10003,625,0.0,1.0,0,395000
301 East 22nd Street #7C,10010,450,,1.0,0,299000
205 Third Avenue #4V,10003,600,0.0,1.0,0,399000
1 Irving Place #U8L,10003,822,1.0,1.0,0,550000
142 East 16th Street #7D,10003,850,1.0,1.0,0,580000
205 Third Avenue #17A,10003,622,0.0,1.0,0,425000
201 East 21st Street #1G,10010,850,1.0,1.0,0,585000
142 East 16th Street #11D,10003,850,1.0,1.0,0,585000
205 Third Avenue #10E,10003,650,0.0,1.0,0,450000
205 Third Avenue #10E,10003,650,0.0,1.0,0,450000
205 Third Avenue #6A,10003,622,0.0,1.0,0,435000
142 East 16th Street #16A,10003,975,1.0,1.0,0,685000
39 Gramercy Park North #10F,10010,850,1.0,1.0,0,599000
142 E 16th Street #6F,10003,622,0.0,1.0,0,439000
205 Third Avenue #1E,10003,750,1.0,1.0,0,530000
205 Third Avenue #12G,10003,600,0.0,1.0,0,425000
142 East 16th Street #11G,10003,600,0.0,1.0,0,425000
205 Third Avenue #2P,10003,600,0.0,1.0,0,425000
39 Gramercy Park North #2A,10010,725,1.0,1.0,0,515000
301 East 22nd Street #7R,10010,725,1.0,1.0,0,515000
142 East 16th Street #16C,10003,600,0.0,1.0,0,429000
301 East 22nd Street #3B,10010,425,,1.0,0,304000
