title,addr_zip,size_sqft,bedrooms,bathrooms,prewar,price
140 Thompson Street #6F,10012,1700,1.0,1.0,1,1695000
121 Mercer Street #2,10012,2000,2.0,2.0,1,1995000
113 Greene Street #4FL,10012,2000,2.0,1.0,1,1995000
11 Charlton Street #3A,10014,700,1.0,1.0,1,699000
169 Spring Street #2E,10012,3500,4.0,3.0,1,3495000
514 Broadway #5G,10012,1300,1.0,1.0,1,1299000
468 West Broadway #5G,10012,2188,0.0,0.0,1,2200000
108 Wooster Street #2D,10012,1186,1.0,1.0,1,1200000
145 Sullivan Street #2A,10012,400,0.0,1.0,1,405000
499 Canal Street #HOUSE,10013,3600,,,1,3650000
16 Greene Street #5N,10013,2070,2.0,2.0,1,2100000
124 Thompson Street #13,10012,625,0.0,1.0,1,635000
390 West Broadway #2NDFLR,10012,1560,2.0,2.0,1,1595000
106 Spring Street #5S,10012,2200,2.0,2.0,1,2250000
35 Wooster Street #4R,10013,1650,2.0,2.0,1,1550000
284 Lafayette Street #2D,10012,2921,3.0,2.0,1,2995000
17 Thompson Street #2,10013,1650,2.0,2.0,1,1700000
519 Broadway #4FR,10012,4120,3.0,3.0,1,4250000
519 Broadway #4FR,10012,4120,3.0,3.0,1,4250000
66 Crosby Street #2F,10012,1690,1.0,2.0,1,1750000
66 Crosby Street #4A,10012,1300,1.0,1.0,1,1350000
284 Lafayette Street #5A,10012,2400,2.0,2.0,1,2495000
280-290 Lafayette Street #5A,10012,2400,2.0,2.0,1,2495000
458 Broome Street #2NDFL,10013,2300,2.5,2.0,1,2395000
12 Mercer #1,10013,2400,1.0,1.0,1,2500000
561 Broadway #5A,10012,2200,1.0,2.0,1,2295000
140 Thompson Street #2D,10012,1571,2.0,2.0,1,1650000
145 Sixth Avenue #3E,10013,900,0.0,1.0,1,950000
84 Mercer Street #4E,10012,4400,1.0,1.0,1,4650000
145 Sixth Avenue #3DE,10013,3100,3.0,3.0,1,3280000
145 Sixth Avenue #3D,10013,2200,1.0,2.0,1,2330000
458 Broadway ,10013,2500,2.0,2.0,1,2650000
476 Broadway #8R,10013,2400,3.0,2.0,1,2550000
140 Thompson Street #4F,10012,1500,2.0,1.0,1,1595000
543 Broadway 7TH-FLOOR,10012,2300,3.0,2.0,1,2450000
519 Broadway 4THFLOOR,10012,3750,3.0,3.0,1,3995000
16 Greene Street #4S,10013,1400,1.0,1.0,1,1495000
96 Grand Street #6FR,10013,3600,0.0,2.0,1,3850000
561 Broadway #7AB,10012,5000,4.0,3.0,1,5350000
145 Sullivan Street #4B,10012,400,0.0,1.0,1,429000
35 Wooster Street #4R,10013,1515,2.0,2.0,1,1625000
104 Charlton Street #2W,10014,2184,2.0,2.0,1,2350000
140 Thompson Street #5D,10012,1571,1.0,2.0,1,1695000
428 Broome Street #3F,10013,1200,2.0,1.0,1,1295000
542 Broadway #4R,10012,1550,2.0,2.0,1,1675000
69 Wooster Street #2,10012,6000,4.0,2.0,1,6495000
108 Wooster Street #5B,10012,1200,1.0,1.0,1,1300000
29 King Street #3I,10014,988,2.0,1.0,1,1300000
497 Greenwich Street #5B,10013,1661,2.0,1.0,1,1800000
80 Greene Street #2,10012,3500,3.0,3.0,1,3799000
104 Charlton Street #6W,10014,2185,2.0,2.0,1,2375000
424 Broome Street #5,10012,2300,2.0,2.0,1,2500000
170 Mercer ,10012,1260,1.0,2.0,1,1995000
170 Mercer Street #3E,10012,1633,1.0,2.0,1,1995000
43 King Street ,10014,4136,4.0,3.0,1,4500000
17 Thompson Street #2FL,10013,1650,2.0,2.0,1,1799000
554 Broome Street #R1,10013,3200,2.0,2.0,1,3495000
17 Thompson Street #4,10013,1600,1.0,1.0,1,1750000
Wooster Street #5THFLR,10012,3200,2.0,2.0,1,3500000
17 Thompson Street #4,10013,1600,1.0,1.0,1,1750000
108 Wooster Street #5E,10012,1140,0.0,1.0,1,1250000
12 Wooster Street #4,10013,2500,2.0,2.0,1,2750000
475 Broadway #3E,10013,1990,3.0,3.0,1,2750000
140 Grand Street #3WR,10013,4000,3.0,2.0,1,4400000
491 Broadway #5THFL,10012,4000,3.0,0.0,1,4400000
292 Lafayette Street #4W,10012,1500,1.0,1.0,1,1650000
284 Lafayette Street #5A,10012,2400,2.0,2.0,1,2650000
90 Prince Street #7A,10012,1200,1.0,1.0,1,1550000
101 Wooster Street #2FR,10012,3600,2.0,2.0,1,3990000
66 Crosby Street #3E,10012,1330,1.0,1.0,1,1475000
101 Thompson Street #28,10012,650,1.0,1.0,1,725000
19 Greene Street #3R,10013,1700,2.0,2.0,1,1900000
145 Sixth Avenue #5C,10013,1601,1.0,1.0,1,1795000
41 Crosby Street #4R,10012,1315,2.0,1.0,1,1475000
110 Thompson Street #6A,10012,400,1.0,1.0,1,449000
100 Grand Street #3,10013,2795,2.0,2.0,1,3145000
131 Thompson Street #2D,10012,500,1.0,1.0,1,565000
90 Prince Street #6B,10012,1387,1.0,1.0,1,1695000
90 Prince Street #5S,10012,1500,0.0,1.0,1,1695000
454 Broome Street #2,10013,2250,3.0,2.0,1,2545000
114 Spring Street #6,10012,1900,2.0,2.0,1,2150000
345 West Broadway #2FL,10013,2200,2.0,2.0,1,2495000
345 West Broadway #3,10013,2200,2.0,2.0,1,2495000
64 Mac Dougal Street #8,10012,542,1.0,1.0,1,615000
11 Charlton Street #2C,10014,700,1.0,1.0,1,795000
419 Broome Street #3FL,10013,4399,3.0,2.0,1,5000000
57 Thompson Street #1C,10012,500,1.0,1.0,1,569000
477 Broome Street #34,10013,1050,1.0,1.0,1,1195000
11 Charlton Street #5D,10014,1400,2.0,2.0,1,1595000
284 Lafayette Street #5B,10012,2500,3.0,2.0,1,2850000
561 Broadway #4A,10012,2100,1.0,1.0,1,2398000
476 Broadway #8F,10013,2350,3.0,2.0,1,2685000
476 Broadway #6F,10013,2350,2.0,3.0,1,2695000
133 Mercer Street #6,10012,1700,3.0,1.0,1,1950000
471 West Broadway #2,10012,2000,2.0,1.0,1,2295000
95 Greene Street #4A,10012,1205,2.0,2.0,1,1495000
426 West Broadway ,10012,975,1.0,1.0,1,1200000
93 Crosby Street #2,10012,1408,1.0,2.0,1,1625000
84 Mercer Street #4E,10012,4100,1.0,1.0,1,4750000
459 West Broadway #5S,10012,3150,3.0,3.0,1,3650000
46 Mercer Street #4W,10013,1907,3.0,3.0,1,2900000
565 Broadway #7FLR,10012,5000,3.0,3.0,1,5800000
150 Thompson Street #4SW,10012,1200,1.0,1.0,1,1395000
199 Prince Street #11,10012,310,1.0,1.0,1,525000
242 Lafayette Street #4S,10012,1350,2.0,1.0,1,1575000
22 Wooster Street #3CN,10013,3417,3.0,2.0,1,3995000
22 Wooster Street #4C,10013,3200,2.0,3.0,1,3750000
101 Wooster Street #6R,10012,1447,2.0,1.0,1,1699000
30 Crosby Street #3A,10013,4164,0.0,1.0,1,4900000
12 Wooster Street #2NDFLOOR,10013,2250,2.0,2.0,1,2650000
16 Greene #4S,10013,1400,1.0,1.0,1,1649000
11 Charlton Street #PH5A,10014,700,1.0,1.0,1,825000
29 King Street #4E,10014,510,,1.0,1,625000
475 Broadway #4E,10013,1925,2.0,2.0,1,2950000
89 Greene Street ,10012,2327,2.0,2.0,1,2600000
451 Broome Street #6W,10012,2200,3.0,2.0,1,2600000
473 Broadway #5E,10013,1959,3.0,3.0,1,2950000
481 Washington Street #3N,10013,2953,3.0,3.0,1,3500000
428 Broome Street #3F,10012,1200,1.0,1.0,1,1425000
140 Thompson Street #1B,10012,2400,2.0,2.0,1,2850000
18 Mercer Street #5,10013,1425,1.0,2.0,1,1695000
93 Crosby Street #4,10012,1408,1.0,2.0,1,1675000
431 West Broadway #4THFL,10012,2100,2.0,2.0,1,2499000
48 Mercer Street ,10013,1984,,0.0,1,2975000
150 Sullivan Street #34,10012,250,0.0,1.0,1,299000
210 Sixth Avenue #6AH,10014,1250,2.0,2.0,1,1495000
17 Thompson Street #6FL,10013,1650,2.0,1.0,1,1975000
87 Mercer Street #4,10012,4800,4.0,4.0,1,5750000
124 Thompson Street #5,10012,500,1.0,1.0,1,599000
514 Broadway #PH6G,10012,1250,1.0,2.0,1,1499000
292 Lafayette Street #5W,10012,1500,2.0,1.0,1,1800000
80 Greene Street #2FL,10012,3500,3.0,3.0,1,4200000
93 Crosby Street #5,10012,1408,1.0,2.0,1,1695000
118 Wooster Street #5A,10012,1486,20.0,2.0,1,1795000
196 Sixth Avenue #45B,10013,1200,2.0,1.0,1,1450000
16 Crosby Street #4RN,10013,2250,1.0,1.0,1,2725000
468 West Broadway #2G,10012,2100,0.0,2.0,1,2550000
123 Prince Street #4,10012,2050,1.0,1.0,1,2495000
481 Greenwich Street #3B,10013,3284,3.0,2.0,1,4000000
119 Spring Street #3FL,10012,2125,1.0,2.0,1,2595000
119 Spring Street #3FL,10012,2125,1.0,2.0,1,2595000
60 Grand Street #PH7,10013,2150,3.0,2.0,1,2633000
481 Washington Street #2N,10013,2946,3.0,3.0,1,3600000
537 Broadway #5B,10012,2850,2.0,2.0,1,3500000
476 Broadway #8M,10013,1300,2.0,1.0,1,1600000
104 Charlton Street #6E,10014,2432,3.0,2.0,1,2995000
476 Broadway #10M,10013,1418,2.0,1.0,1,1750000
129 Grand Street ,10013,3224,4.0,3.0,1,3950000
22 Wooster Street #2N,10013,3400,3.0,2.0,1,4200000
Serene SoHo Loft ,10012,3150,3.0,2.0,1,3895000
114 Spring Street #3FLR,10012,1900,2.0,2.0,1,2350000
542 Broadway #4R,10012,1550,2.0,2.0,1,1920000
284 Lafayette Street #6B,10012,2500,2.0,2.0,1,3100000
17 Thompson Street #7FL,10013,1600,2.0,2.0,1,1990000
37 Crosby Street #2,10013,1200,2.0,2.0,1,1495000
151 Wooster Street #3B,10012,3007,3.0,3.0,1,3750000
140 Thompson Street #1B,10012,2400,2.0,2.0,1,2999000
100 Grand Street #4FL,10013,2800,3.0,2.0,1,3500000
390 West Broadway #2NDFLR,10012,1560,2.0,2.0,1,1950000
500 Greenwich Street #601,10013,5400,4.0,3.0,1,6750000
57 Thompson Street #1D,10013,500,1.0,1.0,1,625000
11 Charlton Street #1DE,10014,1200,1.0,2.0,1,1500000
50 Wooster Street #3NR,10013,2614,1.0,1.0,1,3250000
481 Washington Street #4N,10013,1953,3.0,3.0,1,3700000
54 King Street ,10014,4600,,0.0,1,5790000
119 Spring Street #3FL,10012,2125,1.0,2.0,1,2675000
451 West Broadway #5N,10012,1700,2.0,2.0,1,2150000
542 Broadway #5R,10012,1500,2.0,1.0,1,1900000
304 Spring Street #2E,10014,1460,2.0,2.0,1,1850000
55 Greene Street #PH6,10013,2600,2.0,2.0,1,3295000
458 Broadway #6FL,10013,2600,3.0,2.0,1,3300000
481 Washington Street #5N,10013,2953,3.0,3.0,1,3750000
30 Crosby Street ,10013,4123,,1.0,1,5250000
478 West Broadway ,10012,51925,3.0,2.0,1,2995000
50 Wooster Street #3NF,10013,2696,4.0,3.0,1,3450000
500 Greenwich Street #201,10013,4300,4.0,2.0,1,5500000
16 Greene Street #5S,10013,1400,1.0,1.0,1,1795000
88 Prince Street #7C,10012,3000,4.0,2.0,1,3850000
150 Thompson Street ,10012,5800,3.0,3.0,1,7495000
33 Greene Street #5W,10013,3200,3.0,2.0,1,4150000
151 Wooster Street #4B,10012,3007,3.0,3.0,1,3900000
151 Wooster Street #4B,10012,3007,3.0,3.0,1,3900000
100 Greene Street #2,10012,2000,2.0,2.0,1,2600000
85 Mercer Street #2F,10012,2500,3.0,3.0,1,3250000
304 Spring Street #2W,10014,1520,2.0,2.0,1,1976000
195 Prince Street #4S,10012,500,1.0,1.0,1,650000
75 Grand Street #3E,10013,1900,2.0,2.0,1,2475000
477 Broome Street #43,10013,1111,2.0,2.0,1,1450000
426 West Broadway ,10012,650,1.0,1.0,1,850000
95 Greene Street #3F,10012,1201,1.0,1.0,1,1700000
33 Charlton Street ,10014,4014,,,1,4500000
22 Wooster Street #4C,10013,3200,2.0,3.0,1,4200000
292 Lafayette Street #2E,10012,1600,2.0,2.0,1,2100000
22 Mercer Street #3D,10013,2392,2.0,2.0,1,3295000
16 Greene Street #4S,10013,1400,1.0,1.0,1,1849000
129 Grand Street #3,10013,3250,3.0,2.0,1,4300000
514 Broome Street #TH,10013,6030,2.0,4.0,1,7995000
29 King Street #3I,10014,988,2.0,1.0,1,1595000
284 Lafayette Street #6D,10012,3000,3.0,3.0,1,3995000
475 Broadway #PHE,10013,3000,3.0,3.0,1,3995000
561 Broadway #12BC,10012,4500,0.0,1.0,1,6000000
106 Spring Street #3N,10012,2400,2.0,1.0,1,3200000
561 Broadway #7C,10012,3000,3.0,2.0,1,4000000
56 Crosby Street #2A,10012,3700,2.0,2.0,1,4950000
50 Wooster Street #4NR,10013,2614,2.0,2.0,1,3500000
388 West Broadway #3FL,10012,2948,3.0,2.0,1,3950000
93 Crosby Street #5,10012,1408,1.0,2.0,1,1900000
143 Prince Street #2,10012,2000,3.0,2.0,1,2700000
19 Greene Street #4R,10013,1700,2.0,2.0,1,2300000
90 Prince Street #3N,10012,1400,1.0,2.0,1,1895000
111 Wooster Street #5B,10012,1253,2.0,1.0,1,1695000
426 West Broadway #2C,10012,433,0.0,1.0,1,749000
383 W Broadway #5,10012,5500,4.0,3.0,1,7500000
304 Spring Street #4E,10012,1460,2.0,2.0,1,1995000
133 Mercer Street #4THFLOOR,10012,1700,2.0,2.0,1,2325000
101 Thompson Street #7,10012,398,1.0,1.0,1,545000
101 Thompson Street #7,10012,398,1.0,1.0,1,545000
470 Broome Street #4N,10013,2153,2.0,2.0,1,2950000
500 Greenwich Street #602,10013,5100,4.0,2.0,1,6995000
426 West Broadway #2G,10012,1230,1.0,1.0,1,1649000
45 Crosby Street #6N,10012,2000,1.0,2.0,1,2750000
514 Broadway #PH6G,10012,1200,1.0,2.0,1,1650000
101 Wooster Street #4F,10012,2000,2.0,2.0,1,2750000
451 Broome Street #3E,10013,2500,4.0,2.0,1,3450000
242 Lafayette Street #4N,10012,1300,2.0,2.0,1,1795000
22 Mercer Street #2C,10013,2384,2.0,2.0,1,3295000
554 Broome Street #PH,10013,2870,3.0,3.0,1,3195000
38  Crosby ,10013,2400,2.0,2.0,1,3350000
100 Greene Street #4THFL,10012,2000,2.0,2.0,1,2795000
100 Greene Street #4THFL,10012,2000,2.0,2.0,1,2795000
76 Crosby Street ,10013,5262,3.0,3.0,1,6998000
35 Charlton Street ,10014,3200,6.0,4.0,1,6750000
48 Mercer Street #3W,10013,1911,3.0,3.0,1,3500000
101 Wooster Street #4F,10012,2000,2.0,2.0,1,2800000
48 Mercer Street #7W,10013,2500,2.0,3.0,1,3500000
90 Prince Street #5S,10012,1500,3.0,2.0,1,2100000
242 Lafayette Street #2S,10012,1350,2.0,1.0,1,1895000
40 King Street ,10014,3200,6.0,4.0,1,4495000
497 Greenwich Street #3A,10013,2801,3.0,3.0,1,3950000
22 Mercer Street #3B,10013,2108,2.0,2.0,1,2975000
95 Greene Street #5A,10012,1205,1.0,1.0,1,1850000
141 Wooster Street #6D,10012,1200,1.0,2.0,1,1695000
115 Mercer Street #2S,10012,1998,2.0,2.0,1,2800000
497 Greenwich Street #6B,10013,1661,2.0,2.0,1,2350000
481 Washington Street #6N,10013,2953,3.0,3.0,1,4200000
114 Spring Street #4,10012,1581,2.0,2.0,1,2250000
431 West Broadway #4FL,10012,2000,2.0,2.0,1,2850000
43 Wooster Street #5W,10013,1995,2.0,2.0,1,2850000
497 Greenwich Street #4D,10013,1200,2.0,2.0,1,1725000
30 Crosby Street #3A,10013,4164,0.0,1.0,1,5995000
151 Wooster Street #5B,10012,3007,3.0,3.0,1,4350000
151 Wooster Street #5B,10012,3007,3.0,3.0,1,4350000
140 Sullivan Street #3R,10012,1100,1.0,1.0,1,1595000
497 Greenwich Street #7A,10013,2541,3.0,2.0,1,3700000
95 Greene Street #3D,10012,1202,2.0,2.0,1,1749000
158 Mercer Street #3M,10012,2569,2.0,1.0,1,3750000
476 Broadway #11F,10013,2250,2.0,2.0,1,3300000
49 King Street #8,10014,750,1.0,1.0,1,1100000
100 Greene Street #2,10012,1800,2.0,2.0,1,2650000
115 Mercer Street #4N,10012,2170,2.0,2.0,1,3200000
80 Wooster Street #PH,10012,4200,2.0,2.0,1,6200000
101-103 Greene #3B,10012,3028,2.0,3.0,1,4500000
21 Mercer Street #4FLR,10013,3021,3.0,3.0,1,4495000
115 Mercer Street #4S,10012,1982,2.0,2.0,1,2950000
95 Greene Street #5A,10012,1205,1.0,1.0,1,1795000
109 Greene Street #2A,10012,1742,2.0,2.0,1,2595000
22 Mercer Street #3B,10013,2108,2.0,2.0,1,3150000
151 Wooster Street #3A,10012,3009,3.0,3.0,1,4500000
22 Mercer Street #2B,10013,2000,2.0,2.0,1,2995000
561 Broadway #PHA,10012,3000,3.0,2.0,1,4495000
109 Greene Street #3B,10012,2469,3.0,3.0,1,3700000
19 Greene Street #3F,10013,1800,0.0,2.0,1,2699000
477 Broome Street #64,10013,1165,0.0,1.0,1,1750000
497 Greenwich Street #5C,10013,1662,2.0,2.0,1,2500000
304 Spring Street #7,10014,1856,2.0,2.0,1,2800000
109 Greene Street #4B,10012,2448,3.0,2.0,1,3695000
458 Broome Street #PH5,10013,2300,1.0,2.0,1,3495000
109 Greene #2B,10012,1808,2.0,2.0,1,2750000
109 Greene #2B,10012,1808,2.0,2.0,1,2750000
500 Greenwich Street #6THFL,10013,10500,7.0,6.0,1,16000000
20 Greene Street #2A,10013,2818,2.0,2.0,1,4295000
472 Broadway 4TH-FLOOR,10013,1111,1.0,1.0,1,1695000
22 Mercer Street #4D,10013,2392,2.0,2.0,1,3650000
473 Broadway #6E,10013,2490,3.0,3.0,1,3800000
38 King Street #HOUSE,10014,3200,,0.0,1,6500000
37 Greene Street #5FL,10013,3270,2.0,2.0,1,5000000
115 Spring Street #2NDFLOOR,10012,3000,3.0,1.0,1,4595000
49 King Street #5,10014,750,2.0,2.0,1,1150000
93 Crosby Street #3,10012,1473,1.0,1.0,1,2260000
477 Broome Street #63/64,10013,2276,0.0,2.0,1,3500000
426 West Broadway #4D,10012,670,1.0,1.0,1,999999
141 Wooster Street #7C,10012,1850,1.0,1.0,1,2850000
42 Wooster Street #4,10013,4497,3.0,3.0,1,5998000
481 Washington Street #4S,10013,2920,3.0,3.0,1,4584500
464 West Broadway #3,10012,1800,2.0,2.0,1,2800000
42-50 Wooster Street #2NF,10013,2696,3.0,2.0,1,4200000
131 Mercer Street #4B,10012,2049,3.0,2.0,1,3200000
151 Wooster Street #4A,10012,3009,3.0,3.0,1,4700000
95 Greene Street #3F,10012,1201,1.0,1.0,1,1875000
112 Mercer Street #4M,10012,3500,0.0,2.0,1,5500000
477 Broome Street #63,10013,1111,0.0,1.0,1,1750000
478 West Broadway #PH5S,10012,2535,3.0,2.0,1,3995000
151 Wooster Street #6B,10012,3007,3.0,3.0,1,4750000
426 West Broadway #4G,10012,1233,0.0,1.0,1,1950000
81 Wooster Street #2WO,10012,3000,3.0,2.0,1,4750000
131 Mercer Street #4BB,10012,2049,3.0,2.0,1,3250000
131 Mercer Street ,10012,6270,6.0,7.0,1,9995000
151 Wooster Street #4B,10012,3007,3.0,3.0,1,4795000
20 Greene Street #2B,10013,2630,2.0,2.0,1,4195000
76 Crosby Street ,10013,5292,3.0,4.0,1,8700000
104 Wooster Street #4N,10012,3009,3.0,3.0,1,4900000
470 Broome Street #4S,10013,1992,2.0,2.0,1,3200000
11 Charlton Street #4B,10014,700,1.0,1.0,1,1125000
9 Vandam Street ,10013,2800,,0.0,1,4500000
459 West Broadway #6N,10012,3100,3.0,2.0,1,4995000
15 Mercer Street #2,10013,2944,2.0,2.0,1,4750000
158 Mercer Street #5M,10012,4177,3.0,3.0,1,6950000
138 Prince Street #6,10012,2000,2.0,1.0,1,3250000
131 Mercer Street #PHB,10012,2240,2.0,3.0,1,3650000
468 West Broadway #6G,10012,2438,2.0,2.0,1,3995000
107 Greene Street #4C,10013,2528,3.0,2.0,1,4150000
514 Broadway #6G,10012,1400,1.0,2.0,1,2300000
42-50 Wooster Street #4NR,10013,2614,3.0,2.0,1,4295000
