title,addr_zip,size_sqft,bedrooms,bathrooms,prewar,price
333 Rector Place #702,10280,551,0.0,1.0,0,320000
2 South End Avenue #9E,10280,806,2.0,1.0,0,469000
280 Rector Place #7D,10280,622,1.0,1.0,0,365000
300 Albany Street #9H,10280,653,1.0,1.0,0,385000
300 Rector Place #8M,10280,635,1.0,1.0,0,375000
300 Rector Place #8N,10280,635,1.0,1.0,0,375000
21 South End Avenue #332,10280,701,1.0,1.0,0,415000
300 Albany Street, #6K #6K,10280,624,1.0,1.0,0,369000
333 Rector Place #712,10280,812,1.0,1.0,0,485000
333 Rector Place #510,10280,1339,2.0,2.0,0,800000
280 Rector Place #8B,10280,636,1.0,1.0,0,380000
333 Rector Place #504,10280,2636,4.0,3.0,0,1575000
250 South End Avenue #2G,10280,710,1.0,1.0,0,425000
2 South End Avenue #6P,10280,1000,2.0,2.0,0,599000
2 South End Avenue #5O,10280,632,1.0,1.0,0,379000
280 Rector Place #4B,10280,636,1.0,1.0,0,439000
300 Rector Place #5O,10280,635,1.0,1.0,0,385000
21 South End Avenue #532,10280,701,1.0,1.0,0,429000
250 South End Avenue #4C,10280,602,1.0,1.0,0,369000
300 Rector Place #7L,10280,645,1.0,1.0,0,398000
250 South End Avenue #3D,10280,782,1.0,1.0,0,480000
2 South End Avenue #3K,10280,632,1.0,1.0,0,389000
300 Rector Place #8A,10280,614,0.0,1.0,0,379000
300 Albany Street #9D,10280,776,1.0,1.0,0,449000
21 South End Avenue #738,10280,703,1.0,1.0,0,437000
250 South End Avenue #9E,10280,802,1.0,1.0,0,499000
300 Albany Street #5E,10280,537,1.0,1.0,0,335000
2 South End Avenue #3S,10280,373,0.0,1.0,0,359000
300 Albany Street #8IJ,10280,1800,3.0,3.0,0,1124000
21 South End Avenue #333,10280,561,1.0,1.0,0,349900
2 South End Avenue #7F,10280,632,1.0,1.0,0,395000
300 Albany Street #4C,10280,550,1.0,1.0,0,344999
2 South End Avenue #2B,10280,637,1.0,1.0,0,400000
21 South End Avenue #735,10280,673,1.0,1.0,0,425000
280 Rector Place #2J,10280,625,1.0,1.0,0,395000
250 South End Avenue #8G,10280,710,1.0,1.0,0,449000
250 South End Avenue #9G,10280,709,1.0,1.0,0,450000
250 South End Avenue #9G,10280,710,1.0,1.0,0,450000
250 South End Avenue #11G,10280,709,1.0,1.0,0,450000
250 South End Avenue #9G,10280,710,1.0,1.0,0,450000
250 South End Avenue #9F,10280,506,,1.0,0,349000
333 Rector Place #710,10280,1339,2.0,2.0,0,850000
350 Albany Street #6K,10280,675,1.0,1.0,0,429000
300 Rector Place #5M,10280,635,1.0,1.0,0,415000
21 South End Avenue #631,10280,931,2.0,1.0,0,595000
2 South End Avenue #5J,10280,592,0.0,1.0,0,295000
300 Rector Place #4J,10280,625,1.0,1.0,0,399000
99 Battery Place #11DF,10280,2800,6.0,5.0,0,1795000
2 South End Avenue #6F,10280,630,1.0,1.0,0,405000
2 South End Avenue #3C,10280,830,1.0,1.0,0,535000
21 South End Avenue #631,10280,931,1.0,1.0,0,600000
333 Rector Place #604,10280,2636,4.0,3.0,0,1700000
2 South End Avenue #3N,10280,571,1.0,1.0,0,369000
300 Albany Street ,10280,537,1.0,1.0,0,349000
2 South End Avenue #8P,10280,1000,2.0,2.0,0,650000
333 Rector Place #411,10280,860,1.0,1.0,0,560000
300 Albany Street #4E,10280,537,1.0,1.0,0,350000
2 South End Avenue #7K,10280,635,1.0,1.0,0,415000
250 South End Avenue #15E,10280,802,1.0,1.0,0,525000
300 Albany Street #3L,10280,650,1.0,1.0,0,425000
300 Albany Street #3L,10280,650,1.0,1.0,0,425000
300 Albany Street #8G,10280,533,1.0,1.0,0,349000
2 South End Avenue #4P,10280,1000,2.0,2.0,0,655000
2 South End Avenue #9G,10280,1281,2.0,2.0,0,849000
350 Albany Street #6L,10280,636,1.0,1.0,0,435000
2 South End Avenue #PH9G,10280,1281,2.0,2.0,0,850000
280 Rector Place #1H,10280,625,1.0,1.0,0,415000
300 Rector Place #8G,10280,625,1.0,1.0,0,415000
280 Rector Place #5J,10280,625,1.0,1.0,0,415000
21 South End Avenue #422,10280,1241,2.0,2.0,0,825000
2 South End Avenue #7H,10280,578,1.0,1.0,0,385000
350 Albany Street #4G,10280,734,2.0,2.0,0,1000000
280 Rector Place #8A,10280,622,1.0,1.0,0,418000
300 Albany Street #8I,10280,1118,2.0,2.0,0,749000
250 South End Avenue #8D,10280,1066,2.0,2.0,0,738000
300 Albany Street #4K,10280,624,1.0,1.0,0,419000
2 South End Avenue #3O,10280,632,1.0,1.0,0,425000
2 South End Avenue #6G,10280,623,1.0,1.0,0,419000
333 Rector Place #704,10280,2636,4.0,3.0,0,1775000
2 South End Avenue #6J,10280,592,1.0,1.0,0,399000
280 Rector Place #3N,10280,764,1.0,1.0,0,515000
2 South End Avenue #8H,10280,578,1.0,1.0,0,390000
99 Battery Place #11L,10280,644,1.0,1.0,0,435000
21 South End Avenue #627,10280,908,1.0,2.0,0,745000
2 South End Avenue ,10280,1272,2.0,2.0,0,699000
2 South End Avenue #4F,10280,632,1.0,1.0,0,429000
21 South End Avenue #628,10280,552,1.0,1.0,0,375000
280 Rector Place #6H,10280,625,1.0,1.0,0,425000
21 South End Avenue #436,10280,571,1.0,1.0,0,389000
250 South End Avenue #12D,10280,1066,2.0,2.0,0,725000
21 South End Avenue #224,10280,894,2.0,2.0,0,749000
300 Rector Place #2T,10280,562,1.0,1.0,0,385000
2 South End Avenue #7W,10280,564,0.0,1.0,0,385000
2 South End Avenue #3D,10280,1022,2.0,2.0,0,699000
21 South End Avenue #336,10280,568,1.0,1.0,0,389000
200 Rector Place #3N,10280,553,0.0,1.0,0,379000
300 Rector Place #9H,10280,625,1.0,1.0,0,429000
2 South End Avenue #4G,10280,69,1.0,1.0,0,429000
250 South End Avenue #4G,10280,709,1.0,1.0,0,495000
2 South End Avenue #5B,10280,1087,2.0,2.0,0,749000
300 Albany Street #7N,10280,647,1.0,1.0,0,449000
250 South End Avenue #14E,10280,803,1.0,1.0,0,555000
21 South End Avenue #633,10280,548,1.0,1.0,0,379000
250 South End Avenue #3C,10280,602,1.0,1.0,0,419000
21 South End Avenue #535,10280,673,1.0,1.0,0,469000
21 South End Avenue #630,10280,829,2.0,1.0,0,699000
333 Rector Place #204,10280,1180,2.0,2.0,0,825000
250 South End Avenue #15D,10280,1065,2.0,2.0,0,745000
2 South End Avenue #TH4,10280,1429,2.0,2.0,0,999999
300 Rector Place #3M,10280,635,1.0,1.0,0,445000
280 Rector Place #7D,10280,622,1.0,1.0,0,449000
300 Rector Place #6T,10280,562,1.0,1.0,0,400000
300 Albany Street #5G,10280,533,1.0,1.0,0,379000
250 South End Avenue #15D,10280,1065,2.0,2.0,0,750000
99 Battery Place #5D,10280,1347,3.0,2.0,0,949000
21 South End Avenue #233,10280,560,1.0,1.0,0,395000
250 South End Avenue #10H,10280,594,1.0,1.0,0,419000
300 Albany Street ,10280,1090,2.0,2.0,0,769000
300 Rector Place #7J,10280,623,1.0,1.0,0,440000
350 Albany Street #4K,10280,663,1.0,1.0,0,469000
350 Albany Street #6K,10280,663,1.0,1.0,0,469000
333 Rector Place #307,10280,622,0.0,1.0,0,440000
300 Albany Street #9D,10280,776,1.0,1.0,0,549000
21 South End Avenue #233,10280,560,1.0,1.0,0,398000
2 South End Avenue #4T,10280,633,1.0,1.0,0,450000
2 South End Avenue #8D,10280,735,1.0,1.0,0,520000
350 Albany Street #2F,10280,751,1.0,1.0,0,535000
280 Rector Place #2FG,10280,1540,4.0,2.0,0,1100000
280 Rector Place #2FG,10280,1540,4.0,2.0,0,1100000
250 South End Avenue #10H,10280,594,1.0,1.0,0,425000
2 South End Avenue #5V,10280,691,1.0,1.0,0,495000
280 Rector Place #7H,10280,625,1.0,1.0,0,449000
2 South End Avenue #4I,10280,765,1.0,1.0,0,550000
280 Rector Place #1H,10280,625,1.0,1.0,0,450000
280 Rector Place #7I,10280,625,1.0,1.0,0,450000
280 Rector Place #1D,10280,625,1.0,1.0,0,450000
2 South End Avenue #9K,10280,1345,3.0,3.0,0,969000
2 South End Avenue ,10281,592,1.0,1.0,0,472000
250 South End Avenue #17E,10280,802,1.0,1.0,0,579000
300 Rector Place #4Q,10280,1010,2.0,2.0,0,729000
2 South End Avenue #4V,10280,691,1.0,1.0,0,499000
21 South End Avenue #523,10280,784,1.0,1.0,0,577800
21 South End Avenue #PH1S,10280,931,1.0,1.0,0,489000
2 South End Avenue #7D,10280,735,1.0,1.0,0,532000
250 South End Avenue #17B,10280,1174,2.0,2.0,0,850000
21 South End Avenue #534,10280,676,1.0,1.0,0,490000
21 South End Avenue #534,10280,676,1.0,1.0,0,490000
300 Albany Street #5O,10280,550,0.0,1.0,0,399000
377 Rector Place #1D,10280,654,1.0,1.0,0,475000
377 Rector Place #1D,10280,654,1.0,1.0,0,475000
300 Albany Street #4I,10280,1118,2.0,2.0,0,799000
333 Rector Place #811,10280,860,1.0,1.0,0,625000
2 South End Avenue #8B,10280,1030,2.0,2.0,0,749000
333 Rector Place #610,10280,1339,2.0,2.0,0,975000
250 South End Avenue #4F,10280,506,0.0,1.0,0,369000
21 South End Avenue #733,10280,561,0.0,1.0,0,410000
300 Albany Street #6M,10280,695,1.0,1.0,0,508000
300 Rector Place #3A,10280,614,1.0,1.0,0,449000
333 Rector Place #407,10280,622,0.0,1.0,0,455000
350 Albany Street #4I,10280,751,1.0,1.0,0,550000
21 South End Avenue #423,10280,784,1.0,1.0,0,575000
21 South End Avenue #539,10280,1219,2.0,2.0,0,895000
350 Albany Street #2H,10280,770,1.0,1.0,0,565000
200 Rector Place #25L,10280,610,1.0,1.0,0,450000
333 Rector Place #801,10280,711,1.0,1.0,0,525000
2 South End Avenue #7K,10280,634,1.0,1.0,0,469000
2 South End Avenue #6F,10280,634,1.0,1.0,0,469000
99 Battery Place #8B,10280,588,1.0,1.0,0,435000
250 South End Avenue #5A,10280,620,1.0,1.0,0,459000
2 South End Avenue #6K,10280,632,1.0,1.0,0,469000
2 South End Avenue #8H,10280,578,1.0,1.0,0,429000
2 South End Avenue #5F,10280,632,1.0,1.0,0,470000
333 Rector Place #802,10280,551,0.0,1.0,0,410000
300 Rector Place #5T,10280,562,0.0,1.0,0,419000
300 Albany Street #6L,10280,616,1.0,1.0,0,460000
333 Rector Place #303,10280,735,1.0,1.0,0,549000
333 Rector Place #507,10280,622,0.0,1.0,0,465000
300 Rector Place #7E,10280,665,1.0,1.0,0,498000
21 South End Avenue #240,10280,846,1.0,1.0,0,719000
300 Rector Place #6T,10280,600,1.0,1.0,0,450000
300 Rector Place ,10280,625,1.0,1.0,0,469000
250 South End Avenue #5F,10280,506,0.0,1.0,0,380000
333 Rector Place #813,10280,725,1.0,1.0,0,545000
300 Albany Street #3E,10280,537,1.0,1.0,0,415000
250 South End Avenue #16F,10280,727,1.0,1.0,0,549000
30 West Street #6G,10280,1190,2.0,2.0,0,899000
333 Rector Place #305,10280,833,1.0,1.0,0,630000
99 Battery Place #10S,10280,566,1.0,1.0,0,439000
21 South End Avenue #223,10280,784,1.0,1.0,0,595000
2 South End Avenue #4V,10280,691,1.0,1.0,0,524000
300 Albany Street #5A,10280,546,1.0,1.0,0,414995
377 Rector Place #3M,10280,1970,3.0,3.0,0,1495000
333 Rector Place #810,10280,1339,2.0,2.0,0,1020000
350 Albany Street #9F,10280,745,1.0,1.0,0,570000
21 South End Avenue #629,10280,908,1.0,1.0,0,695000
333 Rector Place #803,10280,777,1.0,1.0,0,595000
336 Albany Street #TH2,10280,2577,4.0,4.0,0,1975000
250 South End Avenue #12F,10280,506,0.0,1.0,0,399000
2 South End Avenue #7K,10280,645,2.0,1.0,0,495000
200 Rector Place #7D,10280,650,1.0,1.0,0,499000
21 South End Avenue #PH1R,10280,701,1.0,1.0,0,539000
280 Rector Place #8J,10280,625,1.0,1.0,0,480000
300 Rector Place #4B,10280,625,1.0,1.0,0,480000
21 South End Avenue #PH2I,10280,1241,2.0,2.0,0,959000
377 Rector Place #10F,10280,710,1.0,1.0,0,549000
333 Rector Place #205,10280,2449,3.0,3.0,0,1895000
21 South End Avenue #PH2BB,10280,561,0.0,1.0,0,445000
300 Rector Place #5E,10280,665,1.0,1.0,0,515000
350 Albany Street #2G,10280,772,1.0,1.0,0,599000
21 South End Avenue #PH1V,10280,915,1.0,2.0,0,710000
300 Rector Place #2B,10280,625,1.0,1.0,0,485000
21 South End Avenue #223,10280,784,1.0,1.0,0,609000
21 South End Avenue #328,10280,552,0.0,1.0,0,429000
2 South End Avenue #6I,10280,765,2.0,1.0,0,595000
200 Rector Place #22J,10280,597,1.0,1.0,0,519000
250 South End Avenue #17D,10280,1065,2.0,2.0,0,829000
333 Rector Place #707,10280,622,0.0,1.0,0,485000
333 Rector Place #902,10280,551,0.0,1.0,0,430000
333 Rector Place #1001,10280,756,1.0,1.0,0,590000
350 Albany Street #5O,10048,832,2.0,1.0,0,649500
377 Rector Place #9D,10280,611,1.0,1.0,0,488000
99 Battery Place #5P,10280,717,1.0,1.0,0,560000
2 South End Avenue #4I,10280,765,2.0,1.0,0,600000
250 South End Avenue #15B,10280,1157,2.0,2.0,0,910000
300 Albany Street #5G,10280,533,1.0,1.0,0,419000
2 South End Avenue #6G,10280,623,1.0,1.0,0,490000
280 Rector Place #7E,10280,554,1.0,1.0,0,429000
333 Rector Place #910,10280,1339,2.0,2.0,0,1055000
280 Rector Place #9J,10280,625,1.0,1.0,0,493000
333 Rector Place #1004,10280,1299,1.0,1.0,0,1025000
300 Rector Place #7K,10280,1010,2.0,2.0,0,799000
225 Rector Place #4E,10280,600,0.0,1.0,0,475000
280 Rector Place #5P,10280,582,0.5,1.0,0,408000
280 Rector Place #4M,10280,622,1.0,1.0,0,495000
333 Rector Place #807,10280,622,0.0,1.0,0,495000
280 Rector Place #9L,10281,564,0.0,1.0,0,449000
333 Rector Place #1010,10280,866,1.0,1.0,0,690000
250 South End Avenue #11A,10280,620,1.0,1.0,0,494000
2 South End Avenue #4U,10280,650,1.0,1.0,0,518500
333 Rector Place #405,10280,1284,2.0,2.0,0,1025000
280 Rector Place #8D,10280,622,1.0,1.0,0,499000
300 Rector Place #3T,10280,562,1.0,1.0,0,449000
99 Battery Place #15A,10280,624,0.0,1.0,0,499000
377 Rector Place #1D,10280,654,1.0,1.0,0,525000
333 Rector Place #306,10280,2404,3.0,3.0,0,1935000
2 South End Avenue #7N,10280,571,1.0,1.0,0,460000
200 Rector Place #37N,10280,633,1.0,1.0,0,510000
2 South End Avenue #6H,10280,578,1.0,1.0,0,485000
333 Rector Place #901,10280,711,1.0,1.0,0,575000
350 Albany Street #10A,10280,833,1.0,1.0,0,675000
350 Albany Street #6J,10280,652,1.0,1.0,0,529000
300 Albany Street #5N,10280,647,1.0,1.0,0,525000
333 Rector Place #206,10280,807,1.0,1.0,0,655000
225 Rector Place #4S,10280,621,0.0,1.0,0,505000
333 Rector Place #913,10280,725,1.0,1.0,0,590000
300 Albany Street #6N,10280,647,1.0,1.0,0,529000
280 Rector Place #5,10280,650,1.0,1.0,0,530000
300 Rector Place #6K,10280,1010,2.0,2.0,0,825000
300 Albany Street #5I,10280,1118,2.0,2.0,0,899000
333 Rector Place #505,10280,1284,2.0,2.0,0,1050000
21 South End Avenue #426,10280,908,1.5,2.0,0,849000
225 Rector Place #6A,10280,812,1.0,1.0,0,665000
333 Rector Place #1101,10280,756,1.0,1.0,0,620000
350 Albany Street #11A,10280,833,1.0,1.0,0,690000
2 South End Avenue #4U,10280,630,1.0,1.0,0,519000
333 Rector Place #406,10280,2418,3.0,3.0,0,1990000
333 Rector Place #304,10280,1640,3.0,2.0,0,1350000
250 South End Avenue #11H,10280,595,1.0,1.0,0,490000
333 Rector Place #903,10280,777,1.0,1.0,0,640000
225 Rector Place #4F,10280,613,0.0,1.0,0,505000
300 Albany Street #6B,10280,544,1.0,1.0,0,449000
280 Rector Place #3J,10280,625,1.0,1.0,0,515000
250 South End Avenue #8G,10280,709,1.0,1.0,0,585000
200 Rector Place #15A,10280,665,1.0,1.0,0,549000
200 Rector Place #28A,10280,662,1.0,1.0,0,549000
30 West Street #3F,10280,1868,2.0,2.0,0,1549000
280 Rector Place #5,10280,650,1.0,1.0,0,539000
2 South End Avenue #5C,10020,936,2.0,2.0,0,850000
70 Little West Street #5K,10280,1356,2.0,2.0,0,1125000
333 Rector Place #308,10280,806,1.0,1.0,0,670000
225 Rector Place #8A,10280,812,1.0,1.0,0,675000
333 Rector Place #1110,10280,866,1.0,1.0,0,720000
200 Rector Place #29A,10280,662,1.0,1.0,0,549000
300 Rector Place ,10280,625,1.0,1.0,0,459000
2 South End Avenue #8L,10280,623,1.0,1.0,0,520000
30 West Street #5G,10280,1190,2.0,2.0,0,995000
333 Rector Place #301,10280,711,1.0,1.0,0,595000
225 Rector Place #7S,10280,621,0.0,1.0,0,520000
225 Rector Place #9A,10280,812,1.0,1.0,0,680000
333 Rector Place #912,10280,812,1.0,1.0,0,680000
200 Rector Place #26J,10280,597,1.0,1.0,0,499999
333 Rector Place #1109,10280,1341,2.0,2.0,0,1125000
300 Albany Street #5I,10280,1118,2.0,2.0,0,939000
350 Albany Street #2K,10280,708,1.0,1.0,0,600000
300 Rector Place #4T,10280,562,0.0,1.0,0,475000
333 Rector Place #203,10280,768,1.0,1.0,0,650000
300 Rector Place #3I,10280,625,1.0,1.0,0,529000
280 Rector Place #7F,10280,915,2.0,2.0,0,775000
21 South End Avenue #731,10281,931,2.0,1.0,0,789000
225 Rector Place #2A,10280,644,0.0,1.0,0,546000
225 Rector Place #7F,10280,613,0.0,1.0,0,520000
225 Rector Place #3E,10280,601,0.0,1.0,0,510000
200 Rector Place #32A,10280,662,1.0,1.0,0,565000
333 Rector Place #1104,10280,1222,1.0,1.0,0,1045000
200 Rector Place #22A,10280,665,1.0,1.0,0,569000
225 Rector Place #12A,10280,812,1.0,1.0,0,695000
300 Rector Place, #7H #7H,10280,625,1.0,1.0,0,535000
333 Rector Place #605,10280,1284,2.0,2.0,0,1100000
200 Rector Place #7U,10280,846,1.5,1.0,0,725000
30 West Street #33D,10280,875,1.0,1.0,0,750000
333 Rector Place #1011,10280,816,1.0,1.0,0,700000
333 Rector Place #1012,10280,768,1.0,1.0,0,660000
21 South End Avenue #202,10280,807,1.0,1.0,0,695000
377 Rector Place #4M,10280,750,1.0,1.0,0,648000
300 Rector Place #7M,10280,635,1.0,1.0,0,549000
333 Rector Place #1404,10280,1220,1.0,1.0,0,1055000
333 Rector Place #1209,10280,1341,2.0,2.0,0,1160000
333 Rector Place #1210,10280,866,1.0,1.0,0,750000
300 Rector Place #7C,10280,640,1.0,1.0,0,555000
200 Rector Place #35N,10280,633,1.0,1.0,0,549000
225 Rector Place #2E,10280,994,1.0,1.0,0,862155
70 Little West Street #4D,10280,1002,1.0,1.0,0,870000
333 Rector Place #1006,10280,616,0.0,1.0,0,535000
250 South End Avenue #11A,10280,620,1.0,1.0,0,539000
225 Rector Place #11S,10280,621,0.0,1.0,0,540000
333 Rector Place #1201,10280,736,1.0,1.0,0,640000
333 Rector Place #506,10280,2356,3.0,3.0,0,2055000
333 Rector Place #1102,10280,550,0.0,1.0,0,480000
333 Rector Place #1204,10280,1220,1.0,1.0,0,1065000
333 Rector Place #1401,10280,756,1.0,1.0,0,660000
300 Rector Place #7G,10280,625,1.0,1.0,0,548000
300 Rector Place #4G,10280,625,1.0,1.0,0,548000
380 Rector Place #7R,10280,982,2.0,2.0,0,890000
250 South End Avenue #2A,10280,620,1.0,1.0,0,549900
30 West Street #26D,10280,875,1.0,1.0,0,770000
333 Rector Place #1504,10280,1220,1.0,1.0,0,1075000
333 Rector Place #1111,10280,816,1.0,1.0,0,720000
30 West Street #6A,10280,1698,3.0,3.0,0,1500000
225 Rector Place #1E,10280,1009,1.0,1.0,0,891415
225 Rector Place #3T,10280,760,1.0,1.0,0,672000
300 Rector Place #5L,10280,650,1.0,1.0,0,575000
333 Rector Place #1106,10280,627,0.0,1.0,0,555000
225 Rector Place #3B,10280,576,0.0,0.0,0,510000
30 West Street #16D,10280,875,1.0,1.0,0,775000
333 Rector Place #804,10280,2636,4.0,3.0,0,2335000
280 Rector Place #3K,10280,890,2.0,2.0,0,789000
10 West Street #19C,10280,1690,2.0,2.0,0,1499000
21 South End Avenue #212,10280,806,1.0,1.0,0,799000
21 South End Avenue #212,10280,806,1.0,1.0,0,799000
333 Rector Place #705,10280,1284,2.0,2.0,0,1140000
30 West Street #17B,10280,1404,2.0,2.0,0,1250000
300 Rector Place #9J,10280,623,1.0,1.0,0,555000
333 Rector Place #1409,10280,1341,2.0,2.0,0,1195000
350 Albany Street #15D,10280,1174,2.0,2.0,0,1050000
225 Rector Place #2B,10280,570,0.0,1.0,0,510000
225 Rector Place #6H,10280,692,1.0,1.0,0,620000
300 Rector Place #8H,10280,625,1.0,1.0,0,560000
225 Rector Place #12T,10280,763,1.0,1.0,0,685000
380 Rector Place #12E,10280,735,1.0,1.0,0,660000
30 West Street #5A,10280,1698,3.0,3.0,0,1525000
2 South End Avenue #5P,10280,1000,2.0,2.0,0,899000
225 Rector Place #7J,10280,695,1.0,1.0,0,625000
333 Rector Place #1501,10280,756,1.0,1.0,0,680000
333 Rector Place #1410,10280,866,1.0,1.0,0,780000
200 Rector Place #25M,10280,549,0.0,1.0,0,495000
200 Rector Place #25M,10280,549,0.0,1.0,0,495000
333 Rector Place #309,10280,2049,3.0,2.0,0,1850000
225 Rector Place #7N,10280,836,1.0,1.0,0,755000
300 Rector Place #7B,10280,625,1.0,1.0,0,565000
300 Rector Place #7H,10280,625,1.0,1.0,0,565000
21 South End Avenue #200,10280,1749,3.0,4.0,0,1750000
377 Rector Place #4M,10280,716,1.0,1.0,0,649000
200 Rector Place #5J,10280,739,1.0,1.0,0,670000
30 West Street #5C,10280,1150,2.0,2.0,0,1045000
225 Rector Place #4T,10280,760,1.0,1.0,0,690795
333 Rector Place #1202,10280,550,0.0,1.0,0,500000
333 Rector Place #606,10280,2341,3.0,2.0,0,2130000
333 Rector Place #805,10280,1284,2.0,2.0,0,1170000
225 Rector Place #8B,10280,576,0.0,1.0,0,525000
300 Rector Place #7A,10280,614,1.0,1.0,0,560000
30 West Street #25D,10280,875,1.0,1.0,0,799000
30 West Street #10D,10280,875,1.0,1.0,0,799000
30 West Street #20D,10280,875,1.0,1.0,0,799000
21 South End Avenue #213,10280,808,1.0,1.0,0,739000
225 Rector Place #8T,10280,763,1.0,1.0,0,698250
225 Rector Place #9G,10280,579,0.0,1.0,0,530000
300 Rector Place #6K,10280,1010,2.0,2.0,0,925000
225 Rector Place #7M,10280,682,1.0,1.0,0,625000
333 Rector Place #508,10280,785,1.0,1.0,0,720000
333 Rector Place #1509,10280,1341,2.0,2.0,0,1230000
333 Rector Place #1212,10280,768,1.0,1.0,0,705000
200 Rector Place #21A,10280,665,1.0,1.0,0,675000
225 Rector Place #7L,10280,680,1.0,1.0,0,625000
377 Rector Place #14F,10280,652,1.0,1.0,0,600000
380 Rector Place #8J,10006,617,1.0,1.0,0,569000
225 Rector Place #8S,10280,621,0.0,1.0,0,572250
21 South End Avenue #410,10280,810,1.0,1.0,0,745000
225 Rector Place #10G,10280,579,0.0,1.0,0,535000
333 Rector Place #407,10280,622,0.0,1.0,0,575000
30 West Street #12B,10280,1404,2.0,2.0,0,1298500
30 West Street #15D,10280,875,1.0,1.0,0,810000
333 Rector Place #1403,10280,2133,3.0,3.0,0,1975000
21 South End Avenue #722,10280,1241,2.0,2.0,0,1150000
333 Rector Place #501,10280,711,1.0,1.0,0,660000
225 Rector Place #10B,10280,576,0.0,1.0,0,535000
333 Rector Place #409,10280,2066,3.0,2.0,0,1920000
10 West Street #19D,10004,807,1.0,1.0,0,750000
328 Albany Street TOWNHOUSE,10280,1800,3.0,3.0,0,1675000
377 Rector Place #6H,10280,676,1.0,1.0,0,630000
225 Rector Place #11H,10280,692,1.0,1.0,0,645000
225 Rector Place #5S,10280,621,0.0,1.0,0,578983
225 Rector Place #3S,10280,621,0.0,1.0,0,579420
250 South End Avenue #12A,10280,620,1.0,1.0,0,579000
225 Rector Place #6J,10280,695,1.0,1.0,0,650000
225 Rector Place #12J,10280,695,1.0,1.0,0,650000
225 Rector Place #4C,10280,688,0.0,1.0,0,643858
350 Albany Street #10D,10280,1174,2.0,2.0,0,1100000
300 Albany Street #3J,10280,667,1.0,1.0,0,625000
30 West Street #19D,10280,875,1.0,1.0,0,820000
225 Rector Place #11B,10280,576,0.0,1.0,0,540000
225 Rector Place #14F,10280,613,0.0,1.0,0,575000
225 Rector Place #10S,10280,621,0.0,1.0,0,582750
225 Rector Place #12H,10280,692,1.0,1.0,0,650000
225 Rector Place #8E,10280,600,,1.0,0,565000
30 W Street #10D,10280,875,1.0,1.0,0,824000
30 West Street #10D,10280,875,1.0,1.0,0,824000
225 Rector Place #1F,10280,696,1.0,1.0,0,655564
200 Rector Place #22L,10280,610,1.0,1.0,0,575000
