title,addr_zip,size_sqft,bedrooms,bathrooms,prewar,price
1200 Broadway #3G,10001,2000,2.0,2.0,1,1450000
1200 Broadway #3D,10001,2037,1.0,1.0,1,1489000
66 Madison Avenue #3B,10016,475,1.0,1.0,1,349000
66 Madison Avenue #9K,10016,750,1.0,1.0,1,560000
22 West 26th Street #2A,10010,2000,2.0,2.0,1,1500000
4 West 16th Street #7A,10011,1300,1.0,1.0,1,985000
22 West 26th Street #7H,10010,1910,1.0,1.0,1,1449000
14 West 17th Street #10NS,10011,4200,4.0,4.0,1,3200000
36 West 22nd Street #2,10010,1508,2.0,1.0,1,1150000
44 West 22nd Street #2R,10010,980,1.0,1.0,1,750000
21 East 22nd Street #8I9I,10010,1300,1.0,2.0,1,995000
66 Madison Avenue #5C,10016,450,0.0,1.0,1,345000
66 Madison Avenue #8K,10016,750,1.0,1.0,1,575000
333 Park Avenue South #2D,10010,1300,1.0,1.0,1,999999
10 East 18th Street #4FLR,10003,2707,1.0,1.0,1,2095000
40 West 24th Street #5W,10010,1500,1.0,1.0,1,1169000
6 West 20th Street #11N,10011,1666,3.0,1.0,1,1299000
425 Park Avenue S #4D,10016,1000,1.0,1.0,1,785000
40 West 15th Street #1B,10011,2100,2.0,2.0,1,1650000
41 East 28th Street #7B,10016,1050,2.0,1.0,1,825000
260 Fifth Avenue #7,10001,3800,3.0,2.0,1,2995000
40 West 24th Street #4E,10010,2050,3.0,2.0,1,1625000
425 Park Avenue South #6B,10016,1000,1.0,1.0,1,795000
41 East 28th Street #3A,10016,1250,1.0,1.0,1,995000
186 Fifth Avenue #4,10010,2418,3.0,3.0,1,1950000
40 West 15th Street #6A,10011,2100,2.0,2.0,1,1695000
1200 Broadway #5G,10001,1850,1.0,2.0,1,1495000
15 West 17th Street #2NDFLR,10011,2221,2.0,2.0,1,1795000
22 West 26th Street #3D,10010,2100,3.0,2.0,1,1699000
1200 Broadway #5G,10001,1850,2.0,2.0,1,1499000
1200 Broadway #5G,10001,1850,2.0,2.0,1,1499000
225 Fifth Avenue #4A,10010,1419,1.0,2.0,1,1150000
43 West 21st Street ,10010,1709,1.0,1.0,1,1950000
66 Madison Avenue #5K,10016,675,1.0,1.0,1,549000
40 West 17th Street #8B,10011,2200,3.0,1.0,1,1800000
4 West 16th Street #2B,10011,1400,2.0,1.0,1,1150000
1200 Broadway #6AB,10001,4241,4.0,3.0,1,3490000
1200 Broadway #7B,10001,2000,2.0,2.0,1,1649000
13 East 16th Street #7,10003,1982,1.0,1.0,1,1650000
13 East 16th Street #7,10003,1982,1.0,1.0,1,1650000
4 West 16th Street #8A,10011,1300,1.0,1.0,1,1075000
41 East 28th Street #6A,10016,1265,2.0,1.0,1,1049000
874 Broadway #507,10003,1075,1.0,1.0,1,895000
425 Park Avenue South #7C,10016,1000,1.0,1.0,1,835000
41 East 28th Street #6C,10016,830,1.0,1.0,1,700000
22 West 26th Street #2B,10010,2190,2.0,2.0,1,1850000
40 West 24th Street #3N,10010,2600,3.0,2.0,1,2200000
13 East 16th Street #2,10003,1982,2.0,1.0,1,1695000
30 East 22nd Street #5A,10010,400,0.0,1.0,1,339000
425 Park Avenue South #4D,10016,1000,1.0,1.0,1,849000
425 Park Avenue South #3C,10016,1000,1.0,1.0,1,849900
425 Park Avenue South #3C,10016,1000,1.0,1.0,1,849900
425 Park Avenue South ,10016,1000,2.0,1.0,1,850000
40 West 24th Street #4W,10010,1500,0.0,2.0,1,1275000
17 West 17th Street #11THFLR,10011,4600,4.0,4.0,1,3950000
66 Madison Avenue #1D,10016,650,1.0,1.0,1,560000
66 Madison Avenue #5G,10016,400,0.0,1.0,1,345000
48 W 22nd Street #2NDFL,10010,2000,2.0,2.0,1,1725000
260 Fifth Avenue ,10001,2000,2.0,2.0,1,1725000
48 W 22nd Street #2NDFL,10010,2000,2.0,2.0,1,1725000
40 West 24th Street #9W,10010,1500,0.0,2.0,1,1295000
66 Madison Avenue #11C,10016,550,0.0,1.0,1,475000
425 Park Avenue South #16A,10016,825,1.0,1.0,1,715000
66 Madison Avenue #11H,10016,750,1.0,1.0,1,650000
15 East 26th Street #10G,10010,310,0.0,1.0,1,270000
29 East 22nd Street #3N,10010,1600,2.0,2.0,1,1395000
21 East 22nd Street #3F,10010,900,1.0,1.0,1,785000
1200 Broadway #6C,10001,2000,2.0,2.0,1,1745000
425 Park Avenue South #11A,10016,800,1.0,2.0,1,699000
36 West 15th Street #2FL,10011,1480,1.0,1.0,1,1295000
5 East 16th Street #7FL,10003,4100,1.0,1.0,1,3600000
5 East 16th Street #5FL,10003,4100,2.0,2.0,1,3600000
21 East 22nd Street #9F,10010,1000,2.0,1.0,1,880000
26 East 22nd Street ,10010,2700,2.0,2.0,1,2395000
26 East 22nd Street #6FL,10010,2700,3.0,2.0,1,2395000
22 West 26th Street #9H,10010,1910,2.0,1.0,1,1695000
40 West 24th Street #9E,10010,2000,3.0,2.0,1,1775000
22 West 26th Street #3C,10010,1800,2.0,2.0,1,1599000
22 West 26th Street #3C,10010,1800,2.0,2.0,1,1599000
38 West 26th Street #11A,10010,1400,1.0,1.0,1,1250000
42 West 15th Street 2ND-FLOOR,10011,1900,2.0,2.0,1,1699000
105 East 29th Street #9THFLR,10016,3000,3.0,2.0,1,2690000
40 West 24th Street #3E,10010,1600,1.0,2.0,1,1435000
40 West 24th Street #6N,10010,2000,3.0,2.0,1,1795000
15 East 26th Street #11D,10010,1200,1.0,2.0,1,1075000
35 East 20th Street #8,10003,4000,3.0,2.0,1,3595000
425 Park Avenue South #12C,10016,1000,1.0,1.0,1,899000
425 Park Avenue South #12D,10016,1000,1.0,2.0,1,899000
425 Park Avenue South #15C,10016,1000,1.0,1.0,1,899000
425 Park Avenue South #12C,10016,1000,1.0,1.0,1,899000
105 Fifth Avenue #6C,10003,1500,1.0,2.0,1,1350000
18 East 18th Street #4E,10003,3000,2.0,2.0,1,2700000
138 Lexington Avenue GRDN-TRPLX,10016,2050,3.0,3.0,1,1845000
333 Park Avenue South #4C,10010,1600,1.0,2.0,1,1450000
260 Fifth Avenue #5FL,10001,4000,5.0,3.0,1,3625000
40 West 15th Street #5A,10011,2200,3.0,2.0,1,1995000
11 West 20th Street #4FL,10011,2205,0.0,1.0,1,2000000
260 Fifth Avenue #9S,10001,1700,2.0,1.0,1,1549000
260 Fifth Avenue #6S,10001,1500,1.0,1.0,1,1369000
105 Fifth Avenue #8E,10003,1500,2.0,1.0,1,1375000
14 West 17th Street #6S,10011,2600,2.0,3.0,1,2400000
11 West 20th Street #5THFLOOR,10011,2300,2.0,2.0,1,2125000
24 East 22nd Street #4FL,10010,2000,2.0,2.0,1,1850000
120 East 29th Street #1D2D,10016,1613,2.0,2.0,1,1495000
64 West 15th Street #2E,10011,1400,1.0,2.0,1,1299000
66 Madison Avenue #9C,10016,500,0.0,1.0,1,465000
889 Broadway #3C,10003,945,0.0,1.0,1,879900
31 West 16th Street ,10011,750,1.0,1.0,1,699000
105 Fifth Avenue #9C,10003,1500,1.0,1.0,1,1400000
15 West 17th Street #3RDF,10011,2221,2.0,2.0,1,2075000
22 West 26th Street #4D,10010,2190,2.0,2.0,1,2049000
14 West 17th Street #3S,10011,2400,2.0,2.0,1,2250000
21 East 22nd Street #2H,10010,850,1.0,1.0,1,799000
21 East 22nd Street #5E,10010,1000,1.0,1.0,1,950000
105 Fifth Avenue #PH11D,10003,1925,2.0,2.0,1,1830000
15 West 17th Street #4THFLR,10011,2221,2.0,2.0,1,2125000
10 East 18th Street #5N,10003,2874,2.0,1.0,1,2750000
21 East 22nd Street #6B,10010,1200,1.0,1.0,1,1150000
26 East 22nd Street #7,10010,2700,3.0,2.0,1,2590000
31 East 28th Street #7FLR,10016,3800,4.0,3.0,1,3650000
254 Park Avenue South #2B,10003,572,1.0,1.0,1,550000
16 West 19th Street #10F,10011,1138,1.0,2.0,1,1095000
260 Fifth Avenue #6S,10001,1500,1.0,1.0,1,1450000
52 West 22nd Street #1,10010,1849,2.0,2.0,1,1795000
40 West 15th Street #2B,10011,1950,2.0,2.0,1,1895000
76 Madison Avenue #11B,10016,1697,2.0,2.0,1,1650000
24 East 21st Street #5,10010,4109,4.0,4.0,1,4000000
21 East 22nd Street #8E,10010,1000,1.0,1.0,1,975000
11 West 18th Street #2W,10011,1280,2.0,1.0,1,1250000
117 East 24th Street #8FL,10010,4400,4.0,3.0,1,4300000
11 West 20th Street ,10011,2300,2.0,2.0,1,2250000
15 West 17th Street #5THF,10011,2221,2.0,2.0,1,2175000
129-31 Fifth Avenue #101,10003,1220,2.0,2.0,1,1195000
105 East 29th Street #4,10016,3000,4.0,3.0,1,2950000
76 Madison Avenue #5B,10016,1313,2.0,2.0,1,1295000
225 Fifth Avenue #3D,10010,1211,1.0,2.0,1,1195000
Style & Pizzazz In Flatiron ,10011,1900,2.0,2.0,1,1875000
260 Fifth Avenue #7NS,10001,3800,5.0,3.0,1,3750000
32 West 20th Street #5,10011,4000,1.0,1.0,1,3950000
15 West 20th Street #2B,10011,2322,2.0,3.0,1,2295000
225 Fifth Avenue #4A,10010,1613,1.0,2.0,1,1599999
49 East 21st Street #3B,10010,1308,1.0,2.0,1,1300000
5 East 17th Street #PH8,10003,5628,4.0,3.0,1,5595000
40 West 15th Street #2A,10011,2000,3.0,2.0,1,1995000
24 East 21st Street #4,10010,4109,4.0,4.0,1,4100000
21 East 22nd Street #3I,10010,2500,3.0,3.0,1,2495000
15 East 26th Street #12D,10010,1197,1.0,2.0,1,1195000
21 East 22nd Street #8J,10010,600,,1.0,1,599000
31 East 28th Street ,10016,1998,2.0,2.0,1,1995000
21 East 22nd Street #8G,10010,700,1.0,1.0,1,699000
33 East 22nd Street #5H,10010,800,1.0,1.0,1,799000
425 Park Avenue South #19D,10016,1000,1.0,2.0,1,999000
21 East 22nd Street #11EF,10010,2000,2.0,2.0,1,1999000
11 West 18th Street #3W,10011,1450,1.0,1.0,1,1450000
39 East 20th Street #PH1112,10003,3000,2.0,3.0,1,3000000
9 West 16th Street #2,10011,2200,2.0,2.0,1,2200000
14 West 17th Street #6N,10011,1500,2.0,1.0,1,1500000
44 West 22nd Street #2F,10011,856,0.0,1.0,1,856000
15 W 17th Street #PH,10011,2221,2.0,2.0,1,2225000
15 W 17th Street #11,10011,2221,2.0,2.0,1,2225000
15 West 17th Street #PH,10011,2221,2.0,2.0,1,2225000
120 East 29th Street #1A2A,10016,2422,3.0,2.0,1,2495000
40 West 15th Street #6B,10011,1826,2.0,2.0,1,1850000
254 Park Avenue South #6PR,10003,1250,1.0,2.0,1,1275000
11 West 20th Street #8FL,10011,2205,1.0,2.0,1,2250000
16 West 19th Street #2B,10011,881,0.0,1.0,1,899000
16 West 19th Street #3B,10011,881,0.0,1.0,1,899000
140 Fifth Avenue #4A,10011,975,1.0,1.0,1,995000
11 West 20th Street #5THFLOOR,10011,2205,2.0,2.0,1,2260000
49 East 21st Street #2C,10010,1461,2.0,2.0,1,1499000
31 East 28th Street ,10016,1998,2.0,2.0,1,2050000
66 Madison Avenue #11J,10016,375,0.0,1.0,1,385000
7 East 20th Street #7R,10003,2088,2.0,2.0,1,2150000
21 East 22nd Street #6L,10010,800,1.0,1.0,1,825000
186 Fifth Avenue #4FLR,10010,2418,0.0,1.0,1,2495000
186 Fifth Avenue #4FLRA,10010,2418,0.0,1.0,1,2495000
114 East 27th Street #4B,10016,600,1.0,1.0,1,620000
114 East 27 #3B,10016,600,1.0,1.0,1,620000
114 East 27 #5B,10016,600,1.0,1.0,1,620000
9 West 19th Street #HOUSE,10011,8125,,,1,8400000
260 Park Avenue South #2K,10010,917,1.0,1.0,1,950000
260 Park Avenue South #4K,10010,917,1.0,1.0,1,950000
22 West 26th Street #5C,10010,1780,2.0,2.0,1,1848000
29 East 22nd Street #5N,10010,2300,3.0,2.0,1,2395000
105 Fifth Avenue ,10003,2350,3.0,3.0,1,2450000
20 East 17th Street #7FL,10003,2200,2.0,2.0,1,2300000
24 East 22nd Street #5FLR,10010,2150,2.0,2.0,1,2250000
32 West 18th Street #2B,10011,3292,3.0,3.0,1,3450000
21 East 22nd Street #6G,10010,600,0.0,1.0,1,629900
31 East 28th Street ,10016,1805,1.0,2.0,1,1895000
31 East 28th Street #6W,10016,1805,1.0,2.0,1,1895000
15 West 24th Street #3RD,10010,4000,3.0,2.0,1,4200000
225 Fifth Avenue #10A,10010,1613,2.0,2.0,1,1695000
22 West 26th Street #7F,10010,1750,2.0,2.0,1,1850000
24 East 20th Street #4FL,10003,2500,3.0,2.0,1,2650000
120 East 29th Street ,10016,1415,2.0,2.0,1,1500000
15 West 20th Street #2A,10011,2259,2.0,3.0,1,2395000
21 East 22nd Street #6L,10010,800,1.0,1.0,1,850000
49 East 21st Street #2B,10010,1308,1.0,2.0,1,1390000
32 West 18th Street #2B,10011,3292,3.0,3.0,1,3500000
40 West 15th Street #LOFTA,10011,1500,2.0,1.0,1,1595000
30 East 21st Street #5B,10010,1875,2.0,2.0,1,1995000
15 East 26th Street #9G,10010,310,0.0,1.0,1,330000
876 Broadway #4,10003,3000,4.0,3.0,1,3200000
39 East 20th Street #5FL,10003,1963,2.0,2.0,1,2100000
44 West 22nd Street #3RDFLOOR,10010,1388,2.0,2.0,1,1485000
43 East 19th Street #PH8,10003,4100,3.0,2.0,1,4395000
105 Fifth Avenue #4D,10003,1765,2.0,2.0,1,1895000
874 Broadway #805,10003,600,0.0,1.0,1,645000
31 East 28th Street #2E,10016,1998,2.0,2.0,1,2150000
5 East 16th Street #9FL,10003,3600,0.0,1.0,1,3875000
15 East 26th Street #11F,10010,2390,3.0,3.0,1,2575000
15 East 26th Street #12C,10010,1180,1.0,2.0,1,1275000
28 East 21st Street #4B,10010,700,1.0,1.0,1,760000
260 Park Avenue South #2K,10010,917,1.0,1.0,1,996000
4 West 16th Street #5A,10011,1100,1.0,1.0,1,1195000
27 East 22nd Street #6,10010,2379,3.0,2.0,1,2500000
20 East 17th Street #6,10003,2125,2.0,2.0,1,2285000
20 East 17th Street #6,10003,2100,2.0,2.0,1,2285000
260 Park Avenue South #2K,10010,917,1.0,1.0,1,998000
225 Fifth Avenue #3B,10010,1331,1.0,2.0,1,1450000
260 Park Avenue South #4K,10010,917,1.0,1.0,1,999999
15 West 17th Street #9THF,10011,2221,2.0,2.0,1,2425000
170 Fifth Avenue #3,10010,2736,3.0,2.0,1,2995000
24 East 21st Street #5,10010,4109,4.0,4.0,1,4500000
140 Fifth Avenue #8B,10011,2000,3.0,2.0,1,2195000
254 Park Avenue South #6NO,10003,943,1.0,2.0,1,1035000
Union Square West ,10011,500,1.0,1.0,1,549000
21 East 22nd Street #12I,10010,1580,2.0,2.0,1,1735000
15 East 26th Street #12F,10010,2390,3.0,3.0,1,2625000
105 East 29th Street #11FL,10016,3000,3.0,3.0,1,3295000
16 West 19th Street #7F,10011,1138,1.0,2.0,1,1250000
32 West 20th Street #6F,10011,2000,2.0,2.0,1,2199000
42 East 20th Street #5A,10003,2222,3.0,2.0,1,2450000
7 East 20th Street ,10003,1673,3.0,3.0,1,2650000
21 East 22nd Street #7B,10010,1200,1.0,1.0,1,1325000
76 Madison Avenue ,10016,1313,1.0,2.0,1,1450000
15 West 20th Street #5A,10011,2259,2.0,3.0,1,2495000
43 West 21st Street ,10010,2691,3.0,3.0,1,3350000
31 East 28th Street ,10016,1805,1.0,2.0,1,1995000
28 East 21st Street #4A,10010,700,1.0,1.0,1,775000
28 East 21st Street #4AB,10010,1400,3.0,2.0,1,1550000
28 East 21st Street #4B,10010,700,1.0,1.0,1,775000
52 West 22nd Street #2,10010,1376,2.0,2.0,1,1525000
21 East 22nd Street #6K,10010,900,1.0,1.0,1,999000
52 West 22nd Street #4,10010,1256,1.0,2.0,1,1395000
9 West 16th Street ,10011,180,,1.0,1,200000
225 Fifth Avenue #4B,10010,1331,1.0,2.0,1,1480000
225 Fifth Avenue #4R,10010,1049,1.0,1.0,1,1167000
10 East 22nd Street #3/4,10010,4000,2.0,0.0,1,4450000
225 Fifth Avenue #4S,10010,1348,2.0,2.0,1,1499999
254 Park Avenue South #7NO,10003,943,1.0,2.0,1,1050000
225 Fifth Avenue #4A,10010,1613,1.0,2.0,1,1799999
60 West 15th Street #3RDFL,10011,3133,3.0,2.0,1,3500000
15 West 20th Street #4B,10011,2322,2.0,3.0,1,2595000
425 Park Avenue South #3A,10016,800,1.0,1.0,1,895000
36 W 15th Street #6THFLR,10011,2100,2.0,2.0,1,2350000
52 West 22nd Street #3,10010,1472,2.0,2.0,1,1650000
16 West 19th Street #4B,10011,883,1.0,1.0,1,990000
40 West 24th Street #6E,10010,1600,0.0,2.0,1,1795000
31 East 28th Street #4W,10016,1805,1.0,2.0,1,2030625
40 West 15th Street #4B,10011,2000,2.0,2.0,1,2250000
64 West 15th Street #4E,10011,1400,1.0,2.0,1,1575000
12 West 17th Street #12FL,10011,2520,3.0,2.0,1,2850000
40 East 19th Street #7FL,10003,3400,3.0,2.0,1,3850000
30 West 15th Street #3NS,10011,4400,3.0,4.0,1,4995000
11 West 20th Street #2FLR,10011,2200,0.0,0.0,1,2500000
16 West 19th Street #9F,10011,1138,1.0,2.0,1,1295000
35 West 23rd Street #4,10010,3400,3.0,2.0,1,3875000
36 West 15th Street #11FLR,10011,2325,2.0,2.0,1,2650000
7 East 20th Street #10F,10003,1750,2.0,2.0,1,1995000
22 West 26th Street #3D,10010,2190,3.0,2.0,1,2499000
15 West 20th Street #4B,10011,2322,2.0,3.0,1,2650000
225 Fifth Avenue #10N,10010,917,1.0,1.0,1,1050000
225 Fifth Avenue #10B,10010,1331,1.0,2.0,1,1525000
889 Broadway #3A,10003,2400,2.0,2.0,1,2750000
21 East 22nd Street #6B,10010,1200,2.0,1.0,1,1375000
49 East 21st Street #6B,10010,1308,1.0,2.0,1,1500000
260 Park Avenue South #9I,10010,1328,2.0,2.0,1,1525000
31 East 28th Street #5E,10016,1998,2.0,2.0,1,2295000
31 East 28th Street #9E,10016,1998,2.0,2.0,1,2295000
76 Madison Avenue #3C,10016,827,1.0,1.0,1,950000
21 East 22nd Street #3H,10010,1550,2.0,2.0,1,1785000
225 Fifth Avenue #3C,10010,1334,1.0,2.0,1,1540000
260 Park Avenue South #8F,10010,1037,1.0,1.0,1,1199000
208 Fifth Avenue #2E,10010,1600,2.0,1.0,1,1850000
76 Madison Avenue ,10016,2291,3.0,3.0,1,2650000
76 Madison Avenue #2A,10016,1769,2.0,2.0,1,2049000
114 East 27 #2A,10016,630,1.0,1.0,1,730000
15 West 20th Street #3B,10011,2322,2.0,3.0,1,2695000
31 East 28th Street #10W,10016,1805,1.0,2.0,1,2095000
260 Fifth Avenue #9N,10001,2110,3.0,2.0,1,2450000
120 East 29th Street #4B,10016,1415,2.0,2.0,1,1650000
7 East 20th Street #6R,10003,1777,3.0,2.0,1,2695000
16 West 19th Street #8B,10011,653,0.0,1.0,1,765000
36 West 15th Street #8FL,10011,2300,2.0,2.0,1,2695000
260 Park Avenue South #8K,10010,917,1.0,1.0,1,1075000
889 Broadway #PH8A,10003,1275,2.0,2.0,1,1495000
120 East 29th Street #4C,10016,1002,1.0,1.0,1,1175000
76 Madison Avenue #9B,10016,1697,2.0,2.0,1,1995000
27 East 22nd Street 2nd Fl #2FL,10010,2379,2.0,2.0,1,2800000
31 East 28th Street #9W,10016,1805,1.0,2.0,1,2125000
4 West 16th Street #9B,10011,1400,2.0,2.0,1,1650000
260 Park Avenue South #8F,10010,1037,1.0,1.0,1,1225000
15 West 20th Street #8A,10011,2259,2.0,3.0,1,2675000
120 E 29th Street #4D,10016,1902,3.0,2.0,1,2250000
76 Madison Avenue #3B,10016,1313,2.0,2.0,1,1555000
16 West 19th Street #3A,10011,460,0.0,1.0,1,545000
49 East 21st Street #3B,10010,1308,1.0,2.0,1,1550000
24 East 21st Street #4,10010,4109,3.0,4.0,1,4875000
15 East 26th Street #13C,10010,1180,1.0,1.0,1,1400000
225 Fifth Avenue #10S,10010,1348,2.0,2.0,1,1600000
11 West 20th Street #8FL,10011,2100,1.0,2.0,1,2495000
114 East 27th #4A,10016,630,1.0,1.0,1,750000
31 East 28th Street #11W,10016,1805,1.0,2.0,1,2150000
222 Park Avenue South #4D,10003,1300,1.0,2.0,1,1550000
15 West 20th Street #8A,10011,2259,2.0,3.0,1,2695000
254 Park Avenue South #5P,10003,729,1.0,1.0,1,870000
16 West 19th Street #5A,10011,460,0.0,1.0,1,549000
49 East 21st Street #11C,10010,1461,2.0,2.0,1,1750000
260 Park Avenue South #4E,10003,994,1.0,1.0,1,1199000
30 East 21st Street #8A,10010,1500,2.0,1.0,1,1799500
15 West 17th Street #10TH,10011,2221,2.0,2.0,1,2665000
260 Park Avenue South #5I,10010,1328,2.0,2.0,1,1595000
129-31 Fifth Avenue #21,10003,1142,2.0,2.0,1,1375000
129-31 Fifth Avenue #201,10003,1142,1.0,2.0,1,1375000
43 East 19th Street #7,10003,3650,3.0,3.0,1,4395000
24 East 21st Street #5,10010,4109,3.0,4.0,1,4950000
42-48 East 20th Street #3B,10003,2735,3.0,2.0,1,3295000
39 East 20th Street #7FL,10003,2149,2.0,2.0,1,2595000
21 East 22nd Street #5B,10010,1200,2.0,2.0,1,1450000
186 Fifth Avenue 6THFLOOR,10010,2390,1.0,1.0,1,2895000
16 West 19th Street #3E,10011,1287,2.0,2.0,1,1565000
889 Broadway #3A,10003,2400,2.0,2.0,1,2925000
31 East 28th Street #4W,10016,1805,2.0,2.0,1,2200000
49 East 21st Street #10B,10010,1308,2.0,2.0,1,1595000
17 East 16th Street #6FLR,10003,4100,3.0,2.0,1,5000000
254 Park Avenue South #5B,10003,897,0.0,1.0,1,1095000
76 Madison Avenue #6A,10016,1769,2.0,2.0,1,2160000
76 Madison Avenue #11B,10016,1697,2.0,2.0,1,2075000
16 West 19th Street #9F,10011,1138,1.0,2.0,1,1395000
254 Park Avenue South #4L,10003,782,0.0,1.0,1,960000
31 East 28th Street #8EW,10016,3800,3.0,4.0,1,4665000
254 Park Avenue South #10B,10003,897,2.0,2.0,1,1106000
254 Park Avenue South #4P,10003,966,1.5,1.0,1,1190000
15 East 26th Street #18C,10010,1541,2.0,2.0,1,1900000
105 East 29th Street #2FLR,10016,3200,3.0,3.0,1,3950000
15 East 26th Street #17C,10010,1536,2.0,2.0,1,1900000
17 East 16th Street #7,10003,4000,4.0,3.0,1,4950000
76 Madison Avenue #2C,10016,804,1.0,1.0,1,995000
15 West 20th Street #8B,10011,2322,2.0,3.0,1,2875000
15 West 17th Street #2,10011,2221,3.0,2.0,1,2750000
11 West 20th Street #8FL,10011,2300,0.0,2.0,1,2850000
27 East 22nd Street 5 Fl #5FL,10010,2379,3.0,2.0,1,2950000
260 Park Avenue South #4I,10010,1328,2.0,2.0,1,1650000
23 West 16th Street #2,10011,1525,2.0,2.0,1,1895000
21 East 22nd Street ,10010,800,1.0,1.0,1,995000
254 Park Avenue South #11NO,10003,943,1.0,2.0,1,1175000
254 Park Avenue South #4G,10003,553,0.0,1.0,1,690000
49 East 21st Street #5D,10010,1282,2.0,2.0,1,1600000
31 East 28th Street #3EAST,10016,1998,2.0,2.0,1,2495000
117 East 24th Street #8,10010,4100,4.0,3.0,1,5495000
Park Avenue South #6H,10010,1281,2.0,2.0,1,1600000
222 Park Avenue South #10E,10003,2800,5.0,3.0,1,3500000
31 East 28th Street #7E,10016,1998,2.0,2.0,1,2497500
73 Fifth Avenue #8A,10003,1400,2.0,1.0,1,1750000
4 West 16th Street #6A,10011,1200,1.0,1.0,1,1500000
120 East 29th Street #5D,10016,1878,3.0,2.0,1,2350000
76 Madison Avenue #12B,10016,1697,2.0,2.0,1,2125000
260 Park Avenue South #8F,10010,1037,1.5,1.0,1,1299000
260 Park Avenue South #10K,10010,917,1.0,1.0,1,1149000
15 East 26th Street #13D,10010,1197,1.0,2.0,1,1500000
120 East 29th Street #5B,10016,1432,3.0,2.0,1,1795000
7 East 17th Street #PHAB,10003,5648,4.0,6.0,1,7095000
7 East 17th Street #5FLR,10003,2774,3.0,3.0,1,3495000
260 Park Avenue South #6I,10010,1328,2.0,2.0,1,1675000
254 Park Avenue South #4R,10003,788,0.0,1.0,1,995000
225 Fifth Avenue #10P,10010,1024,1.0,1.0,1,1295000
76 Madison Avenue #7C,10016,850,1.0,1.0,1,1075000
15 East 26th Street #19C,10010,1541,2.0,2.0,1,1950000
254 Park Avenue South #3L,10003,782,0.0,1.0,1,990000
225 Fifth Avenue #5P,10010,1024,1.0,1.0,1,1299000
254 Park Avenue South #1P,10003,729,0.0,1.0,1,925000
76 Madison Avenue #6C,10016,827,1.0,1.0,1,1050000
254 Park Avenue South #7B,10003,897,2.0,2.0,1,1139130
254 Park Avenue South #8B,10003,644,1.0,1.0,1,817880
36 West 15th Street #4FL,10011,2200,2.0,2.0,1,2795000
39 East 20th Street #8THFLOOR,10003,1963,3.0,2.0,1,2495000
10 East 18th Street #PHB,10003,2828,1.0,1.0,1,3595000
16 West 19th Street #4E,10011,1336,2.0,3.0,1,1699000
15 West 20th Street ,10011,3223,3.0,3.0,1,4100000
7 East 17th Street #PHA,10003,2820,1.0,3.0,1,3595000
31 East 28th Street ,10016,1998,2.0,2.0,1,2547450
16 West 19th Street #2C,10011,900,1.0,1.0,1,1149000
254 Park Avenue South #3J,10003,689,0.0,1.0,1,880000
254 Park Avenue South #9R,10003,506,0.0,1.0,1,647000
30 West 15th Street #10S,10011,2500,0.0,2.0,1,3200000
