title,addr_zip,size_sqft,bedrooms,bathrooms,prewar,price
98 Suffolk #3E,10002,425,1.0,1.0,1,339000
172 Delancey #3A,10002,500,1.0,1.0,1,400000
75 Ludlow Street #4C,10002,1575,2.0,2.0,1,1275000
75 Ludlow Street #3A,10002,1646,3.0,2.0,1,1341525
75 Ludlow Street #2A,10002,1648,3.0,2.0,1,1350000
60 Orchard Street #UNIT3,10002,1218,2.0,2.0,1,1000000
174 Delancey Street MULTI,10002,10000,,1.0,1,8250000
110 Forsyth Street #,10002,720,3.0,1.0,1,597000
106 Suffolk #1A,10002,900,1.0,1.0,1,749000
330 Broome Street #3F,10002,900,1.0,1.0,1,750000
139 Norfolk Street #3D,10002,450,1.0,1.0,1,375000
193 Eldridge #4,10002,1178,1.0,1.0,1,1250000
237 Eldridge Street #9,10002,450,1.0,1.0,1,375000
75 Ludlow Street #4B,10002,2253,3.0,3.0,1,1917190
175 Rivington Street #4D,10002,450,1.0,1.0,1,385000
195 Bowery ,10003,1815,2.0,2.0,1,1566515
6 Rivington Street #5,10002,1600,1.0,1.0,1,1395000
178 Suffolk Street #3,10002,2002,2.0,2.0,1,1749000
75 Ludlow Street #4A,10002,1646,3.0,2.0,1,1456710
106 Suffolk Street #5A,10002,925,2.0,1.0,1,820000
106 Suffolk Street #5A,10002,925,1.0,1.0,1,825000
75 Ludlow Street #5A,10002,1646,3.0,2.0,1,1473170
85 Stanton Street #2B,10002,667,2.0,1.0,1,599000
170 Norfolk Street #6,10002,525,1.0,1.0,1,480000
75 Ludlow Street #5C,10002,1762,1.0,2.0,1,1612230
62 Orchard Street #5THFLR,10002,2400,3.0,2.0,1,2200000
133 Essex Street #502,10002,789,1.0,1.0,1,725000
133 Essex #502,10002,789,2.0,1.0,1,720000
133 Essex Street #301,10002,902,2.0,1.0,1,835000
133 Essex Street #302,10002,896,2.0,1.0,1,835000
215 Bowery Street #5F,10002,682,1.0,1.0,1,699000
20 Clinton #2A,10002,959,2.0,1.0,1,895000
75 Ludlow Street #3B,10002,1650,3.0,2.0,1,1550000
133 Essex Street #0,10002,789,2.0,1.0,1,749500
20 Clinton Street #2B,10002,763,2.0,1.0,1,750000
241 Eldridge Street #6R,10002,975,2.0,1.0,1,945000
20 Clinton Street #6D,10002,985,2.0,1.0,1,950000
85 Stanton Street #2B,10002,650,2.0,1.0,1,639000
60 Orchard Street #UNIT2,10002,1218,2.0,2.0,1,1200000
345 Grand Street #6,10002,1059,3.0,2.0,1,1775000
62 Orchard Street #4,10002,2400,3.0,2.0,1,2375000
115 Allen #4,10002,1604,2.0,2.0,1,1590000
212 Forsyth Street 10002 #10-11,10002,600,1.0,1.0,1,595000
139 Norfolk Street #2D,10002,500,1.0,1.0,1,500000
309 E Houston Street #6D,10002,719,2.0,1.0,1,719000
20 Clinton Street #3D,10002,985,2.0,1.0,1,995000
20 Clinton Street #2F,10002,887,2.0,1.0,1,899000
157 Ludlow Street #3R,10002,787,1.0,1.0,1,799000
84 Forsyth Street #4R,10002,900,2.0,2.0,1,1345000
75 Ludlow Street #3A,10002,1646,3.0,2.0,1,1695000
20 Clinton Street #6G,10002,959,1.0,1.0,1,749000
133 Essex Street #701,10002,1251,2.0,2.0,1,1295000
84 Forsyth Street #5R,10002,1500,1.0,1.0,1,1295000
84 Forsyth Street #4F,10002,1584,1.0,2.0,1,1650000
84 Forsyth #3F,10002,1286,1.0,2.0,1,1350000
75 Ludlow Street #6A,10002,2150,3.0,2.0,1,2300000
20 Clinton Street #6F,10002,887,2.0,1.0,1,950000
133 Essex Street #401,10002,476,1.0,1.0,1,510000
20 Clinton Street #1E,10002,924,2.0,1.0,1,995000
84 Forsyth Street #2F,10002,1176,1.0,1.0,1,1275000
60 Orchard Street #UNIT6,10002,1218,2.0,2.0,1,1330000
85 Stanton Street #6B,10002,700,2.0,1.0,1,765000
20 Clinton Street #6F,10002,887,2.0,1.0,1,975000
60 Orchard Street #UNIT5,10002,1218,2.0,2.0,1,1350000
84 Forsyth Street #3R,10002,1416,1.0,2.0,1,1575000
20 Clinton #4E,10002,985,2.0,1.0,1,1100000
27 Essex Street #2A,10002,376,1.0,1.0,1,425000
133 Essex Street #202,10002,662,1.0,1.0,1,750000
115 Allen #5,10002,1605,2.0,2.0,1,1825000
60 Orchard Street #UNIT7,10002,1218,2.0,2.0,1,1399000
133 Essex Street #501,10002,476,1.0,1.0,1,569000
60 Orchard Street #3FL,10002,1200,2.0,2.0,1,1395000
115 Allen Street #4,10002,1604,2.0,2.0,1,1895000
157 Ludlow Street #PHF,10002,1014,1.0,2.0,1,1250000
195 Bowery #11,10002,1815,3.0,2.0,1,2250000
195 Bowery #5E,10002,946,1.0,1.0,1,1250000
67 Clinton Street ,10002,5520,6.0,4.0,1,7000000
60 Orchard Street PENTHOUSE,10002,1468,2.0,2.0,1,1875000
15 Rivington Street 3RD-FLOOR,10002,1650,3.0,2.0,1,2400000
345 Grand Street #3R,10002,1126,1.0,1.0,1,1595000
195 Bowery #13,10003,1815,2.0,2.0,1,2395000
195 Bowery #14,10002,1625,2.0,2.0,1,2150000
195 Bowery #12,10002,1800,2.0,2.0,1,2395000
259 Bowery Stree #5FL,10002,1450,1.0,1.0,1,1975000
241 Eldridge Street #5F,10002,1142,2.0,1.0,1,1575000
249 East Houston Street ,10002,2799,,0.0,1,3885000
345 Grand Street #3F,10002,1226,1.0,2.0,1,1675000
345 Grand Street #2,10002,2349,2.0,2.0,1,4000000
115 Allen Street #4,10002,1604,2.0,2.0,1,2250000
20 Clinton Street #6F,10002,950,2.0,1.0,1,1350000
195 Bowery #6,10002,2002,2.0,2.0,1,2850000
157 Ludlow Street #PHF,10002,1014,1.0,2.0,1,1495000
195 Bowery Stree #7W,10002,770,1.0,1.0,1,1295000
572 Grand Street #201-02,10002,1600,4.0,2.0,0,685000
530 Grand Street #E7E,10002,750,1.0,1.0,0,325000
530 Grand Street #E7E,10002,750,1.0,1.0,0,325000
577 Grand Street #F1705,10002,1089,2.0,1.0,0,475000
573 Grand Street #D501,10002,800,1.0,1.0,0,360000
530 Grand Street #E6C,10002,1100,2.0,1.0,0,499000
572 Grand Street #G701,10002,800,1.0,1.0,0,365000
500 Grand Street #A1D,10002,1150,2.0,1.0,0,525000
500 Grand Street #A1D,10002,1150,2.0,1.0,0,525000
530 Grand Street #D1E,10002,920,2.0,1.0,0,429000
572 Grand Street #203-04,10002,1800,4.0,2.0,0,850000
500 Grand Street #B8C,10002,1000,2.0,1.0,0,475000
530 Grand Street #6C,10002,1050,2.0,1.0,0,499000
570 Grand Street #H901,10002,1050,2.0,1.0,0,499000
530 Grand Street #F6A,10002,1000,2.0,1.0,0,495000
577 Grand #303,10002,800,1.0,1.0,0,399000
573 Grand Street #D1702,10002,800,1.0,1.0,0,399000
577 Grand Street #504,10002,1000,2.0,1.0,0,499000
500 Grand Street #C7B,10002,1000,2.0,1.0,0,499000
570 Grand Street #H105,10002,1250,3.0,1.0,0,625000
500 Grand Street #B4B,10002,750,1.0,1.0,0,375000
570 Grand Street #H1307,10002,800,1.0,1.0,0,400000
573 Grand Street #D207,10002,1200,2.0,1.0,0,600000
208 East Broadway #J503,10002,800,1.0,1.0,0,400000
575 Grand Street #E804,10002,800,1.0,1.0,0,405000
573 Grand Street #D407,10002,1000,2.0,1.0,0,509000
570 Grand Street #H1504,10002,800,10.0,1.0,0,409000
413 Grand #103,10002,800,1.0,1.0,0,409000
78 Ridge Street #4B,10002,1131,1.0,1.0,0,580000
572 Grand Street #G1601,10002,800,1.0,1.0,0,411000
577 Grand Street #F902,10002,820,1.0,1.0,0,425000
500 Grand Street #C6C,10002,675,1.0,1.0,0,350000
575 Grand Street #E607,10002,800,1.0,1.0,0,415000
500 Grand Street #A1D,10002,1150,2.0,1.0,0,599000
500 Grand Street #4A,10002,800,1.0,1.0,0,419000
572 Grand Street #G2003,10002,1050,2.0,1.0,0,550000
500 Grand Street #C8B,10002,1000,2.0,1.0,0,525000
572 Grand Street #G1803,10002,1100,2.0,1.0,0,579000
577 Grand Street #F1705,10002,1089,2.0,1.0,0,575000
570 Grand Street ,10002,850,1.0,1.0,0,449000
575 Grand Street #E604,10002,800,1.0,1.0,0,425000
570 Grand Street #H160607,10002,1600,3.0,2.0,0,850000
570 Grand Street #H1607,10002,800,1.0,1.0,0,425000
577 Grand Street #F603,10002,800,1.0,1.0,0,425000
575 Grand Street #E1606,10002,800,10.0,1.0,0,425000
570 Grand Street #H1606,10002,800,1.0,1.0,0,425000
570 Grand Street #H1607,10002,800,1.0,1.0,0,425000
500 Grand Street #B4B,10002,750,1.0,1.0,0,399000
530 Grand Street #5B,10002,750,1.0,1.0,0,399000
530 Grand Street #E5E,10002,750,1.0,1.0,0,399000
530 Grand Street #E4D,10002,800,1.0,1.0,0,429000
575 Grand Street #E305,10002,1250,3.0,1.0,0,675000
577 Grand Street #706,10002,1100,2.0,1.0,0,595000
568 Grand Street #J102,10002,800,1.0,1.0,0,435000
570 Grand Street #H1106,10002,800,1.0,1.0,0,435000
573 Grand Street #1603,10002,800,1.0,1.0,0,439000
573 Grand #306,10002,1000,2.0,1.0,0,549000
530 Grand Street #F8C,10002,700,1.0,1.0,0,385000
415 Grand Street #E605,10002,800,1.0,1.0,0,440000
568 Grand Street #J1404,10002,1000,2.0,1.0,0,550000
530 Grand Street #D7D,10002,1000,2.0,1.0,0,550000
530 Grand Street #F7C,10002,750,1.0,1.0,0,415000
530 Grand Street #11C,10002,1080,2.0,1.0,0,599000
530 Grand Street #F9D,10002,500,0.0,1.0,0,279000
577 Grand Street #F1106,10002,1000,2.0,1.0,0,559000
500 Grand Street #C4H,10002,1250,3.0,2.0,0,699000
500 Grand Street #C2H,10002,1250,3.0,2.0,0,699000
575 Grand Street #E205,10002,1250,3.0,1.0,0,699000
570 Grand Street #H1305,10002,1250,3.0,1.0,0,699000
570 Grand Street #H1305,10002,1250,3.0,1.0,0,699000
413 Grand Street #F207,10002,1000,2.0,1.0,0,560000
208 East Broadway #J201,10002,800,1.0,1.0,0,450000
208 East Broadway #J201,10002,800,1.0,1.0,0,450000
575 Grand Street #E504,10002,800,1.0,1.0,0,450000
577 Grand Street #F1202,10002,800,1.0,1.0,0,450000
530 Grand Street #E10E,10002,750,1.0,1.0,0,425000
210 East Broadway #H1304,10002,750,1.0,1.0,0,425000
212 East Broadway #G1305,10002,1100,2.0,1.0,0,625000
500 Grand Street #5DE,10002,2200,4.0,2.0,0,1250000
573 Grand Street #D1304,10002,1000,2.0,1.0,0,569000
530 Grand Street #E1B,10002,750,1.0,1.0,0,435000
570 Grand Street #H1706,10002,800,1.0,1.0,0,465000
208 East Broadway #J102,10002,800,1.0,1.0,0,465000
575 Grand Street #E604,10002,800,1.0,1.0,0,465000
572 Grand Street #G1204,10002,1100,2.0,1.0,0,640000
500 Grand Street #A9F,10002,1250,3.0,2.0,0,729000
572 Grand Street #G807,10002,1000,2.0,1.0,0,585000
413 Grand Street #F107,10002,1000,2.0,1.0,0,585000
570 Grand Street #H306,10002,750,1.0,1.0,0,439000
413 Grand Street #F207,10002,1000,2.0,1.0,0,587000
530 Grand Street #F11C,10002,675,1.0,1.0,0,399000
530 Grand Street #FGH,10002,1250,3.0,1.0,0,739000
572 Grand Street #G601,10002,800,1.0,1.0,0,475000
417 Grand Street #D302,10002,800,1.0,1.0,0,475000
572 Grand Street #G803,10002,800,1.0,1.0,0,475000
577 Grand Street #F606,10002,1050,2.0,1.0,0,625000
212 East Broadway #G902,10002,500,0.0,1.0,0,299000
415 Grand Street #1108,10002,800,1.0,1.0,0,479000
573 Grand Street #D602,10002,800,1.0,1.0,0,479000
575 Grand Street #E1207,10002,800,1.0,1.0,0,479000
212 East Broadway #304,10002,1000,2.0,1.0,0,599000
573 Grand Street #D1307,10002,1000,2.0,1.0,0,599000
573 Grand Street #D905,10002,1100,2.0,1.0,0,659000
413 Grand Street #1404,10002,1000,2.0,1.0,0,599900
208 East Broadway #103,10002,800,1.0,1.0,0,480000
530 Grand Street #E7B,10002,750,1.0,1.0,0,450000
570 Grand Street #H1105,10002,1250,3.0,2.0,0,750000
530 Grand Street #E11D,10002,750,1.0,1.0,0,450000
417 Grand Street #D802,10002,800,1.0,1.0,0,485000
210 East Broadway #H703,10002,750,1.0,1.0,0,455000
530 Grand Street #GG,10002,750,1.0,1.0,0,459000
210 East Broadway #H1305,10002,700,1.0,1.0,0,429000
577 Grand Street #F2003,10002,1100,2.0,1.0,0,675000
210 East Broadway #H804,10002,700,1.0,1.0,0,430000
415 Grand Street #E1001,10002,1050,2.0,1.0,0,645000
577 Grand Street #1405,10002,1089,2.0,1.0,0,669000
415 Grand Street #E1103,10002,1300,2.0,2.0,0,799000
500 Grand Street #A6B,10002,1000,2.0,1.0,0,615000
530 Grand Street #F9D,10002,500,0.0,1.0,0,309000
212 East Broadway #G1002,10002,500,0.0,1.0,0,309000
530 Grand Street #E1C,10002,1050,2.0,1.0,0,650000
573 Grand Street #D803,10002,880,1.0,1.0,0,545000
575 Grand Street #E1305,10002,1250,3.0,2.0,0,775000
210 East Broadway #H903,10002,750,1.0,1.0,0,465000
575 Grand Street #E1305,10002,1250,3.0,2.0,0,775000
530 Grand Street #E2A,10002,750,1.0,1.0,0,465000
415 Grand Street #E1207,10002,800,1.0,1.0,0,499000
577 Grand Street #F1301,10002,800,1.0,1.0,0,499000
210 East Broadway #H1905,10002,800,1.0,1.0,0,499000
573 Grand Street #D1302,10002,800,1.0,1.0,0,499000
575 Grand Street #E1207,10002,800,1.0,1.0,0,499000
208 East Broadway #J1102,10002,800,1.0,1.0,0,499000
572 Grand Street #G1701,10002,800,1.0,1.0,0,499000
413 Grand Street #F1503,10002,800,1.0,1.0,0,499000
417 Grand Street #D802,10002,800,1.0,1.0,0,499000
415 Grand Street #608,10002,800,1.0,1.0,0,499999
577 Grand Street #F807,10002,1000,2.0,1.0,0,625000
210 East Broadway #H806,10002,1250,3.0,2.0,0,782000
530 Grand Street #F7G,10002,700,1.0,1.0,0,439000
415 Grand Street #E103,10002,700,1.0,1.0,0,440000
413 Grand Street #F1002,10002,500,0.0,1.0,0,315000
573 Grand Street #D905,10002,1100,2.0,1.0,0,695000
500 Grand Street #B9B,10002,680,1.0,1.0,0,430000
210 East Broadway #H1008,10002,800,1.0,1.0,0,509000
415 Grand Street #E907,10002,800,0.0,0.0,0,509000
570 Grand Street #H603,10002,550,1.0,1.0,0,350000
530 Grand Street #F9C,10002,675,1.0,1.0,0,430000
415 Grand Street #E1007,10002,800,1.0,1.0,0,510000
212 East Broadway #G503,10002,800,1.0,1.0,0,510000
417 Grand Street #1003,10002,800,1.0,1.0,0,510000
210 East Broadway #H1001,10002,1050,2.0,1.0,0,675000
210 East Broadway #H908,10002,800,1.0,1.0,0,515000
500 Grand Street #C12C,10002,675,1.0,1.0,0,435000
413 Grand Street #F1202,10002,500,0.0,1.0,0,325000
530 Grand Street #EGF,10002,500,1.0,1.0,0,325000
568 Grand Street #J607,10002,1068,2.0,1.0,0,699000
208 East Broadway #J803,10002,800,1.0,1.0,0,525000
212 East Broadway #G1704,10002,1000,2.0,0.0,0,659000
417 Grand Street #D1604,10002,1000,2.0,1.0,0,659000
575 Grand Street #E1405,10002,1250,3.0,2.0,0,825000
417 Grand Street #D1504,10002,1000,2.0,1.0,0,665000
417 Grand Street #D906,10002,1000,2.0,1.0,0,665000
210 East Broadway #H1601,10002,1050,2.0,1.0,0,700000
530 Grand Street #F10D,10002,500,0.0,1.0,0,335000
500 Grand Street #B9G,10002,700,1.0,1.0,0,469000
573 Grand Street #D1206,10002,1000,2.0,1.0,0,675000
415 Grand Street #2006,10002,1250,3.0,1.0,0,849000
210 East Broadway #H1006,10002,1250,3.0,2.0,0,849000
62 Rivington Street #C2A,10002,1382,1.0,1.0,0,1199000
415 Grand Street #E1808,10002,800,1.0,1.0,0,545000
575 Grand Street #E1507,10002,800,1.0,1.0,0,550000
415 Grand Street #E1007,10002,800,1.0,1.0,0,550000
210 East Broadway #H1808,10002,800,1.0,1.0,0,550000
210 East Broadway #H1103,10002,725,1.0,1.0,0,499000
530 Grand Street #D5C,10002,1000,2.0,1.0,0,690000
415 Grand Street #E1003,10002,700,1.0,1.0,0,485000
577 Grand Street #F507,10002,1000,2.0,1.0,0,695000
577 Grand Street #F1206,10002,1000,2.0,1.0,0,695000
413 Grand Street #801,10002,1250,3.0,1.0,0,869000
530 Grand Street #FGE,10002,1000,2.0,1.0,0,699000
210 East Broadway #1802H,10002,500,0.0,1.0,0,350000
210 East Broadway #H407,10002,800,1.0,1.0,0,560000
570 Grand Street #H501,10002,1050,2.0,1.0,0,735000
415 Grand Street #E1208,10002,800,1.0,1.0,0,560000
500 Grand Street #A11E,10002,750,1.0,1.0,0,529000
413 Grand Street #F1203,10002,800,1.0,1.0,0,565000
415 Grand Street #E1307,10002,800,1.0,1.0,0,565000
415 Grand Street #E207,10002,800,1.0,1.0,0,565000
415 Grand Street #E905,10002,800,1.0,1.0,0,569000
415 Grand Street #E1302,10002,500,0.0,1.0,0,359000
500 Grand Street #B5D,10002,750,2.0,1.0,0,545000
500 Grand Street #CGE,10002,1000,2.0,1.0,0,729000
572 Grand Street #G1407,10002,1000,2.0,1.0,0,730000
208 East Broadway #J801A,10002,821,1.0,1.0,0,600000
210 East Broadway #H1305,10002,700,1.0,1.0,0,515000
570 Grand Street #H306,10002,800,1.0,1.0,0,599000
413 Grand Street #F2003,10002,800,1.0,1.0,0,599000
208 East Broadway #J107,10002,1000,2.0,1.0,0,749000
568 Grand Street #J2001,10002,750,1.0,1.0,0,565000
530 Grand #D9F,10002,1300,3.0,1.0,0,999000
212 East Broadway #G201,10002,1280,3.0,1.0,0,999000
415 Grand Street #E908,10002,800,1.0,1.0,0,625000
212 East Broadway #G1905,10002,800,1.0,1.0,0,625000
413 Grand Street ,10002,1000,2.0,1.0,0,785000
154 Attorney #301,10002,1259,2.0,2.0,0,1000000
530 Grand Street #D5A,10002,1000,2.0,1.0,0,795000
413 Grand Street #F1507,10002,1000,2.0,1.0,0,795000
212 East Broadway #G202,10002,500,0.0,1.0,0,399000
417 Grand Street #D1004,10002,1000,2.0,1.0,0,799000
530 Grand Street #D9F,10002,1250,3.0,1.0,0,999000
302 Broome Street #6A,10002,810,1.0,1.0,0,549500
415 Grand Street #E1603,10002,700,1.0,1.0,0,575000
199 Bowery ,10002,432,,1.0,0,360000
154 Attorney Street #206,10002,887,1.0,1.0,0,730000
50 Orchard Street #2C,10002,1249,2.0,2.0,0,1050000
50 Orchard Street #3B,10002,1205,2.0,2.0,0,999500
212 East Broadway #G1401,10002,1250,3.0,2.0,0,1050000
154 Attorney Street #302,10002,1235,2.0,2.0,0,1050000
78 Ridge Street #3I,10002,800,1.0,1.0,0,699000
212 East Broadway #G1805,10002,825,1.0,1.0,0,725000
154 Attorney Street #201,10002,732,1.0,1.0,0,649000
78 Ridge Street #3H,10002,776,1.0,1.0,0,708000
78 Ridge Street #2H,10002,769,1.0,1.0,0,688000
78 Ridge Street #3D,10002,638,1.0,1.0,0,573000
78 Ridge Street #2G,10002,711,2.0,1.0,0,639000
78 Ridge Street #3C,10002,739,1.0,1.0,0,675000
78 Ridge Street #5C,10002,566,1.0,1.0,0,509000
78 Ridge Street #5D,10002,619,1.0,1.0,0,557000
78 Ridge Street #2I,10002,800,2.0,1.0,0,720000
78 Ridge Street #3F,10002,850,2.0,1.0,0,765000
38 Delancey #5E,10002,829,1.0,1.0,0,750000
154 Attorney #602,10002,879,2.0,1.0,0,800000
78 Ridge Street #4E,10002,579,1.0,1.0,0,529000
38 Delancey Street #5C,10002,667,1.0,1.0,0,615000
78 Ridge Street #3B,10002,1083,2.0,2.0,0,998000
38 Delancey #5C,10002,667,1.0,1.0,0,615000
38 Delancey #6A,10002,841,2.0,1.0,0,780000
38 Delancey Street #6A,10002,841,2.0,1.0,0,780000
38 Delancey #6E,10002,829,1.0,1.0,0,770000
78 Ridge Street #3E,10002,638,1.0,1.0,0,595960
50 Orchard Street #4D,10002,1120,2.0,2.0,0,1075000
109 Norfolk Street #3,10002,1446,2.0,2.0,0,1375000
38 Delancey #7E,10002,829,1.0,1.0,0,792000
38 Delancey #7A,10002,841,2.0,1.0,0,805000
154 Attorney #103,10002,1583,2.5,1.0,0,1525000
78 Ridge Street #4F,10002,466,1.0,1.0,0,449900
50 Orchard Street #5D,10002,1120,2.0,2.0,0,1100000
38 Delancey #5B,10002,1002,2.0,2.0,0,975000
302 Broome Street #A,10002,810,3.0,1.0,0,790000
199 Bowery #4F,10002,615,1.0,1.0,0,600000
105 Norfolk Street #2A,10002,972,1.0,1.0,0,949000
109 Norfolk Street #4,10002,1446,2.0,2.0,0,1425000
78 Ridge Street #4G,10002,466,1.0,1.0,0,459900
199 Bowery ,10002,896,2.0,2.0,0,885000
38 Delancey Street #6D,10002,1067,2.0,2.0,0,1055000
154 Attorney Street #103,10002,1583,2.0,1.0,0,1569000
32 Clinton Street #3A,10002,1486,2.0,2.0,0,1475000
50 Orchard Street #2B,10002,1205,2.0,2.0,0,1195000
417 Grand Street #D1506,10002,1000,2.0,1.0,0,999000
413 Grand #07,10002,1000,2.0,2.0,0,999000
78 Ridge Street #5B,10002,474,1.0,1.0,0,474000
154 Attorney Street #504,10002,525,0.0,1.0,0,525000
154 Attorney #501,10002,1257,2.0,2.0,0,1257500
78 Ridge Street #3G,10002,711,2.0,1.0,0,711920
199 Bowery #10D,10002,896,2.0,2.0,0,899000
199 Bowery #10D,10002,896,2.0,2.0,0,900000
38 Delancey Street #8C,10002,667,1.0,1.0,0,675000
154 Attorney Street #503,10002,839,2.0,1.0,0,850000
199 Bowery ,10003,896,2.0,2.0,0,910000
154 Attorney Street #305,10002,879,2.0,1.0,0,899000
38 Delancey Street #9A,10002,841,2.0,1.0,0,855000
109 Norfolk Street #5,10002,1446,2.0,2.0,0,1475000
50 Orchard Street #3C,10002,1268,2.0,2.0,0,1295000
38 Delancey #7B,10002,1002,2.0,2.0,0,1025000
105 Norfolk Street #2A,10002,972,1.0,1.0,0,995000
153 Bowery #3,10002,1355,2.0,2.0,0,1995000
32 Clinton Street #3A,10002,1486,2.0,2.0,0,1525000
32 Clinton Street #3A,10002,1486,2.0,2.0,0,1525000
50 Orchard Street #3A,10002,863,1.0,1.0,0,889000
32 Clinton Street #5A,10002,1891,2.0,2.0,0,1950000
154 Attorney Street #205,10002,847,2.0,1.0,0,875000
78 Ridge Street #2D,10002,650,1.0,1.0,0,673600
38 Delancey #9E,10002,810,1.0,1.0,0,840000
500 Grand Street #B12D,10002,930,2.0,1.0,0,965000
38 Delancey #8C,10002,649,1.0,1.0,0,675000
38 Delancey #9C,10002,667,1.0,1.0,0,695000
199 Bowery #3A,10002,911,2.0,2.0,0,950000
32 Clinton Street #4A,10002,1486,2.0,2.0,0,1550000
32 Clinton Street #4A,10002,1486,2.0,2.0,0,1550000
38 Delancey Street #10E,10002,829,1.0,1.0,0,865000
50 Orchard Street #3D,10002,1120,2.0,2.0,0,1195000
115 Norfolk Street #202,10002,760,1.0,1.0,0,799000
109 Norfolk Street #4,10002,1446,2.0,2.0,0,1525000
62 Rivington #3A,10002,841,2.0,1.0,0,950000
78 Ridge Street #5G,10002,469,1.0,1.0,0,497800
105 Norfolk Street #4A,10002,800,1.0,1.0,0,850000
38 Delancey #10A,10002,825,2.0,1.0,0,880000
38 Delancey #10E,10002,810,1.0,1.0,0,865000
154 Attorney Street #502,10002,1228,2.0,2.0,0,1335000
109 Norfolk Street #2,10002,1446,2.0,2.0,0,1550000
50 Orchard Street #7D,10002,1024,2.0,2.0,0,1225000
38 Delancey #9D,10002,1067,2.0,2.0,0,1150000
105 Norfolk Street #8A,10002,831,1.0,1.0,0,899000
38 Delancey Street #9B,10002,1002,2.0,2.0,0,1085000
154 Attorney Street #204,10002,525,0.0,1.0,0,569000
50 Orchard Street #5C,10002,1249,2.0,2.0,0,1375000
38 Delancey Street #6C,10002,667,1.0,1.0,0,725000
199 Bowery #3B,10002,610,1.0,1.0,0,665000
199 Bowery #7A,10002,911,2.0,2.0,0,995000
105 Norfolk Street #7A,10002,823,1.0,1.0,0,899000
199 Bowery #11D,10002,896,2.0,2.0,0,995000
38 Delancey #12A,10002,841,2.0,1.0,0,930000
153 Bowery #PH6,10002,1800,3.0,3.0,0,1995000
154 Attorney Street #203,10002,843,2.0,1.0,0,939000
38 Delancey #10B,10002,1002,2.0,2.0,0,1120000
50 Orchard Street #6C,10002,1249,2.0,2.0,0,1450000
105 Norfolk Street #10C,10002,783,1.0,1.0,0,899000
105 Norfolk Street #PH,10002,2500,2.0,3.0,0,2900000
199 Bowery ,10002,615,1.0,1.0,0,715000
50 Orchard Street #7C,10002,1249,2.0,2.0,0,1475000
38 Delancey Street #12C,10002,667,1.0,1.0,0,789000
38 Delancey Street #5A,10002,841,2.0,1.0,0,995000
